InvoiceID,ClientID,ClientName,Industry,ServiceType,Consultant,HoursWorked,HourlyRate,InvoiceAmount,InvoiceDate,DueDate,PaymentStatus,City,RevenuePerHour,PaymentDelay
200669,8238,Client_762,Manufacturing,Bookkeeping,Consultant_18,8,600,4800,2026-01-01T00:00:00Z,2026-04-19T00:00:00Z,Unpaid,Pretoria,600,108
200670,5113,Client_221,Healthcare,Bookkeeping,Consultant_22,14,500,7000,2026-02-23T00:00:00Z,2026-05-25T00:00:00Z,Unpaid,Pretoria,500,91
200671,8927,Client_38,Healthcare,Data Analysis,Consultant_9,13,350,4550,2026-02-11T00:00:00Z,2026-05-10T00:00:00Z,Paid,Cape Town,350,88
200672,6006,Client_445,Manufacturing,Data Analysis,Consultant_13,10,450,4500,2026-03-22T00:00:00Z,2026-04-24T00:00:00Z,Unpaid,Cape Town,450,33
200673,7499,Client_117,Tech,Consulting,Consultant_26,19,450,8550,2026-03-10T00:00:00Z,2026-05-31T00:00:00Z,Paid,Pretoria,450,82
200674,8061,Client_394,Healthcare,Advisory,Consultant_27,18,600,10800,2026-02-19T00:00:00Z,2026-05-11T00:00:00Z,Paid,Pretoria,600,81
200675,6671,Client_395,Healthcare,Advisory,Consultant_4,10,450,4500,2026-02-25T00:00:00Z,2026-04-06T00:00:00Z,Paid,Johannesburg,450,40
200676,5989,Client_423,Tech,Bookkeeping,Consultant_18,18,450,8100,2026-03-11T00:00:00Z,2026-05-04T00:00:00Z,Paid,Cape Town,450,54
200677,5792,Client_83,Finance,Bookkeeping,Consultant_25,14,450,6300,2026-02-07T00:00:00Z,2026-06-14T00:00:00Z,Unpaid,Cape Town,450,127
200678,8095,Client_40,Healthcare,Advisory,Consultant_4,8,450,3600,2026-02-15T00:00:00Z,2026-04-01T00:00:00Z,Unpaid,Durban,450,45
200679,8875,Client_214,Retail,Data Analysis,Consultant_7,17,500,8500,2026-02-28T00:00:00Z,2026-05-30T00:00:00Z,Paid,Johannesburg,500,91
200680,8944,Client_558,Finance,Bookkeeping,Consultant_22,15,450,6750,2026-03-24T00:00:00Z,2026-05-04T00:00:00Z,Unpaid,Durban,450,41
200681,8186,Client_162,Finance,Data Analysis,Consultant_9,16,500,8000,2026-01-10T00:00:00Z,2026-05-08T00:00:00Z,Paid,Durban,500,118
200682,8977,Client_23,Retail,Advisory,Consultant_12,10,600,6000,2026-03-09T00:00:00Z,2026-04-13T00:00:00Z,Paid,Johannesburg,600,35
200683,6502,Client_93,Tech,Advisory,Consultant_11,17,500,8500,2026-02-10T00:00:00Z,2026-05-23T00:00:00Z,Unpaid,Pretoria,500,102
200684,5431,Client_616,Healthcare,Consulting,Consultant_8,16,500,8000,2026-02-23T00:00:00Z,2026-05-30T00:00:00Z,Unpaid,Durban,500,96
200685,6019,Client_459,Manufacturing,Advisory,Consultant_15,5,600,3000,2026-01-04T00:00:00Z,2026-04-24T00:00:00Z,Paid,Pretoria,600,110
200686,5556,Client_89,Retail,Advisory,Consultant_27,5,350,1750,2026-01-30T00:00:00Z,2026-05-07T00:00:00Z,Paid,Durban,350,97
200687,8807,Client_175,Retail,Bookkeeping,Consultant_6,7,600,4200,2026-01-07T00:00:00Z,2026-04-02T00:00:00Z,Paid,Durban,600,85
200688,8002,Client_532,Retail,Advisory,Consultant_18,16,450,7200,2026-02-28T00:00:00Z,2026-05-10T00:00:00Z,Paid,Cape Town,450,71
200689,7700,Client_379,Tech,Data Analysis,Consultant_12,8,350,2800,2026-03-13T00:00:00Z,2026-04-02T00:00:00Z,Paid,Johannesburg,350,20
200690,8807,Client_109,Finance,Consulting,Consultant_8,9,500,4500,2026-02-11T00:00:00Z,2026-05-05T00:00:00Z,Paid,Johannesburg,500,83
200691,6997,Client_377,Finance,Bookkeeping,Consultant_2,17,350,5950,2026-01-20T00:00:00Z,2026-04-25T00:00:00Z,Unpaid,Durban,350,95
200692,5653,Client_347,Retail,Data Analysis,Consultant_7,6,500,3000,2026-01-12T00:00:00Z,2026-04-15T00:00:00Z,Paid,Durban,500,93
200693,7778,Client_657,Healthcare,Advisory,Consultant_29,6,350,2100,2026-01-08T00:00:00Z,2026-04-08T00:00:00Z,Paid,Cape Town,350,90
200694,5278,Client_634,Tech,Data Analysis,Consultant_7,7,350,2450,2026-01-26T00:00:00Z,2026-06-21T00:00:00Z,Paid,Pretoria,350,146
200695,6913,Client_209,Manufacturing,Bookkeeping,Consultant_14,13,450,5850,2026-02-01T00:00:00Z,2026-05-21T00:00:00Z,Unpaid,Pretoria,450,109
200696,8306,Client_206,Finance,Data Analysis,Consultant_30,9,450,4050,2026-01-13T00:00:00Z,2026-06-03T00:00:00Z,Unpaid,Cape Town,450,141
200697,6787,Client_482,Retail,Data Analysis,Consultant_2,8,350,2800,2026-03-11T00:00:00Z,2026-04-14T00:00:00Z,Paid,Cape Town,350,34
200698,6547,Client_784,Manufacturing,Advisory,Consultant_5,9,350,3150,2026-03-16T00:00:00Z,2026-06-28T00:00:00Z,Paid,Cape Town,350,104
200699,7981,Client_638,Manufacturing,Data Analysis,Consultant_17,6,350,2100,2026-02-25T00:00:00Z,2026-06-24T00:00:00Z,Unpaid,Cape Town,350,119
200700,7246,Client_21,Finance,Data Analysis,Consultant_22,8,600,4800,2026-02-02T00:00:00Z,2026-05-26T00:00:00Z,Unpaid,Johannesburg,600,113
200701,6317,Client_377,Manufacturing,Consulting,Consultant_2,13,350,4550,2026-03-02T00:00:00Z,2026-04-19T00:00:00Z,Unpaid,Johannesburg,350,48
200702,6818,Client_518,Finance,Consulting,Consultant_6,7,600,4200,2026-02-12T00:00:00Z,2026-04-04T00:00:00Z,Unpaid,Cape Town,600,51
200703,5501,Client_702,Manufacturing,Bookkeeping,Consultant_10,14,500,7000,2026-02-03T00:00:00Z,2026-05-12T00:00:00Z,Unpaid,Pretoria,500,98
200704,5820,Client_376,Finance,Bookkeeping,Consultant_1,8,600,4800,2026-03-09T00:00:00Z,2026-05-17T00:00:00Z,Paid,Cape Town,600,69
200705,5273,Client_146,Healthcare,Advisory,Consultant_2,16,350,5600,2026-03-16T00:00:00Z,2026-06-03T00:00:00Z,Paid,Johannesburg,350,79
200706,8559,Client_775,Healthcare,Advisory,Consultant_30,19,450,8550,2026-01-07T00:00:00Z,2026-04-22T00:00:00Z,Paid,Johannesburg,450,105
200707,5029,Client_249,Finance,Data Analysis,Consultant_28,20,450,9000,2026-03-11T00:00:00Z,2026-06-01T00:00:00Z,Paid,Johannesburg,450,82
200708,7755,Client_155,Retail,Advisory,Consultant_15,5,600,3000,2026-03-18T00:00:00Z,2026-06-05T00:00:00Z,Unpaid,Cape Town,600,79
200709,6984,Client_533,Manufacturing,Bookkeeping,Consultant_6,20,600,12000,2026-03-19T00:00:00Z,2026-05-16T00:00:00Z,Paid,Johannesburg,600,58
200710,7678,Client_526,Manufacturing,Bookkeeping,Consultant_12,19,600,11400,2026-03-28T00:00:00Z,2026-04-13T00:00:00Z,Paid,Johannesburg,600,16
200711,6097,Client_768,Tech,Advisory,Consultant_2,19,600,11400,2026-01-20T00:00:00Z,2026-05-23T00:00:00Z,Paid,Cape Town,600,123
200712,5151,Client_486,Retail,Advisory,Consultant_11,12,350,4200,2026-03-14T00:00:00Z,2026-05-26T00:00:00Z,Unpaid,Cape Town,350,73
200713,8847,Client_789,Finance,Bookkeeping,Consultant_26,11,500,5500,2026-03-07T00:00:00Z,2026-06-23T00:00:00Z,Unpaid,Durban,500,108
200714,5765,Client_51,Retail,Bookkeeping,Consultant_21,8,600,4800,2026-02-16T00:00:00Z,2026-05-02T00:00:00Z,Paid,Pretoria,600,75
200715,6047,Client_54,Finance,Data Analysis,Consultant_9,9,450,4050,2026-01-09T00:00:00Z,2026-04-13T00:00:00Z,Unpaid,Cape Town,450,94
200716,7996,Client_546,Tech,Advisory,Consultant_25,15,450,6750,2026-01-30T00:00:00Z,2026-04-09T00:00:00Z,Unpaid,Johannesburg,450,69
200717,7873,Client_234,Healthcare,Consulting,Consultant_23,13,350,4550,2026-01-19T00:00:00Z,2026-05-13T00:00:00Z,Unpaid,Cape Town,350,114
200718,5472,Client_368,Healthcare,Advisory,Consultant_11,11,500,5500,2026-02-01T00:00:00Z,2026-06-08T00:00:00Z,Unpaid,Cape Town,500,127
200719,7909,Client_608,Manufacturing,Data Analysis,Consultant_29,20,350,7000,2026-03-11T00:00:00Z,2026-06-23T00:00:00Z,Paid,Durban,350,104
200720,8168,Client_358,Finance,Advisory,Consultant_24,18,500,9000,2026-03-20T00:00:00Z,2026-06-10T00:00:00Z,Unpaid,Cape Town,500,82
200721,6948,Client_197,Manufacturing,Consulting,Consultant_11,6,350,2100,2026-02-10T00:00:00Z,2026-06-27T00:00:00Z,Paid,Johannesburg,350,137
200722,7204,Client_529,Manufacturing,Consulting,Consultant_21,19,600,11400,2026-01-15T00:00:00Z,2026-04-02T00:00:00Z,Unpaid,Johannesburg,600,77
200723,5105,Client_471,Retail,Bookkeeping,Consultant_19,5,600,3000,2026-01-05T00:00:00Z,2026-04-28T00:00:00Z,Unpaid,Pretoria,600,113
200724,8949,Client_459,Tech,Bookkeeping,Consultant_12,10,350,3500,2026-03-12T00:00:00Z,2026-05-25T00:00:00Z,Unpaid,Johannesburg,350,74
200725,7483,Client_710,Healthcare,Advisory,Consultant_12,13,600,7800,2026-02-26T00:00:00Z,2026-06-20T00:00:00Z,Unpaid,Cape Town,600,114
200726,6416,Client_443,Tech,Data Analysis,Consultant_17,13,500,6500,2026-03-27T00:00:00Z,2026-04-26T00:00:00Z,Paid,Pretoria,500,30
200727,8749,Client_701,Finance,Data Analysis,Consultant_8,7,350,2450,2026-02-17T00:00:00Z,2026-06-15T00:00:00Z,Paid,Johannesburg,350,118
200728,8590,Client_87,Tech,Data Analysis,Consultant_17,19,500,9500,2026-02-04T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Cape Town,500,85
200729,8562,Client_583,Finance,Advisory,Consultant_5,19,500,9500,2026-02-24T00:00:00Z,2026-04-01T00:00:00Z,Unpaid,Pretoria,500,36
200730,5042,Client_763,Retail,Bookkeeping,Consultant_11,15,600,9000,2026-03-16T00:00:00Z,2026-04-24T00:00:00Z,Unpaid,Johannesburg,600,39
200731,7139,Client_422,Retail,Consulting,Consultant_4,8,500,4000,2026-03-25T00:00:00Z,2026-06-07T00:00:00Z,Paid,Pretoria,500,74
200732,8749,Client_273,Finance,Bookkeeping,Consultant_29,8,500,4000,2026-03-28T00:00:00Z,2026-05-24T00:00:00Z,Unpaid,Johannesburg,500,57
200733,6018,Client_548,Tech,Consulting,Consultant_4,18,350,6300,2026-02-21T00:00:00Z,2026-05-31T00:00:00Z,Unpaid,Durban,350,99
200734,8020,Client_63,Healthcare,Data Analysis,Consultant_14,9,350,3150,2026-02-14T00:00:00Z,2026-05-18T00:00:00Z,Unpaid,Cape Town,350,93
200735,7706,Client_39,Tech,Bookkeeping,Consultant_8,20,450,9000,2026-03-25T00:00:00Z,2026-05-15T00:00:00Z,Paid,Cape Town,450,51
200736,6622,Client_551,Finance,Advisory,Consultant_7,11,350,3850,2026-03-11T00:00:00Z,2026-05-04T00:00:00Z,Unpaid,Durban,350,54
200737,8004,Client_552,Healthcare,Advisory,Consultant_24,5,450,2250,2026-03-31T00:00:00Z,2026-05-02T00:00:00Z,Paid,Pretoria,450,32
200738,8385,Client_179,Tech,Advisory,Consultant_17,8,450,3600,2026-03-17T00:00:00Z,2026-05-24T00:00:00Z,Paid,Cape Town,450,68
200739,6435,Client_678,Healthcare,Bookkeeping,Consultant_10,11,500,5500,2026-01-05T00:00:00Z,2026-04-27T00:00:00Z,Paid,Johannesburg,500,112
200740,8325,Client_573,Healthcare,Bookkeeping,Consultant_2,9,600,5400,2026-02-25T00:00:00Z,2026-04-18T00:00:00Z,Unpaid,Cape Town,600,52
200741,5762,Client_555,Tech,Advisory,Consultant_3,16,600,9600,2026-01-06T00:00:00Z,2026-05-13T00:00:00Z,Paid,Johannesburg,600,127
200742,6857,Client_93,Tech,Data Analysis,Consultant_17,12,450,5400,2026-02-24T00:00:00Z,2026-06-13T00:00:00Z,Paid,Cape Town,450,109
200743,7708,Client_261,Manufacturing,Bookkeeping,Consultant_19,16,350,5600,2026-02-22T00:00:00Z,2026-05-21T00:00:00Z,Unpaid,Cape Town,350,88
200744,5296,Client_679,Retail,Advisory,Consultant_24,11,450,4950,2026-01-18T00:00:00Z,2026-06-03T00:00:00Z,Unpaid,Cape Town,450,136
200745,6366,Client_56,Tech,Advisory,Consultant_1,20,500,10000,2026-03-15T00:00:00Z,2026-06-11T00:00:00Z,Unpaid,Cape Town,500,88
200746,5375,Client_767,Tech,Data Analysis,Consultant_29,8,600,4800,2026-03-02T00:00:00Z,2026-05-04T00:00:00Z,Unpaid,Pretoria,600,63
200747,6977,Client_491,Healthcare,Consulting,Consultant_4,14,600,8400,2026-01-23T00:00:00Z,2026-06-12T00:00:00Z,Paid,Pretoria,600,140
200748,5767,Client_224,Manufacturing,Advisory,Consultant_27,12,500,6000,2026-02-19T00:00:00Z,2026-05-31T00:00:00Z,Paid,Johannesburg,500,101
200749,7653,Client_66,Manufacturing,Advisory,Consultant_13,11,450,4950,2026-02-13T00:00:00Z,2026-06-24T00:00:00Z,Unpaid,Johannesburg,450,131
200750,5724,Client_326,Finance,Data Analysis,Consultant_7,10,500,5000,2026-03-14T00:00:00Z,2026-06-19T00:00:00Z,Paid,Pretoria,500,97
200751,5132,Client_171,Finance,Consulting,Consultant_24,10,350,3500,2026-02-26T00:00:00Z,2026-04-12T00:00:00Z,Unpaid,Pretoria,350,45
200752,8307,Client_30,Finance,Data Analysis,Consultant_18,16,500,8000,2026-03-12T00:00:00Z,2026-04-05T00:00:00Z,Paid,Pretoria,500,24
200753,6519,Client_519,Finance,Data Analysis,Consultant_9,11,600,6600,2026-01-07T00:00:00Z,2026-05-23T00:00:00Z,Paid,Cape Town,600,136
200754,8140,Client_310,Manufacturing,Bookkeeping,Consultant_19,8,450,3600,2026-02-10T00:00:00Z,2026-04-20T00:00:00Z,Paid,Johannesburg,450,69
200755,6748,Client_129,Finance,Bookkeeping,Consultant_8,9,600,5400,2026-02-07T00:00:00Z,2026-05-19T00:00:00Z,Paid,Pretoria,600,101
200756,6374,Client_380,Finance,Bookkeeping,Consultant_7,18,500,9000,2026-01-13T00:00:00Z,2026-06-21T00:00:00Z,Paid,Cape Town,500,159
200757,7308,Client_522,Manufacturing,Data Analysis,Consultant_14,8,450,3600,2026-03-25T00:00:00Z,2026-05-22T00:00:00Z,Unpaid,Cape Town,450,58
200758,7936,Client_532,Finance,Data Analysis,Consultant_4,14,350,4900,2026-01-19T00:00:00Z,2026-06-21T00:00:00Z,Unpaid,Pretoria,350,153
200759,7883,Client_712,Retail,Consulting,Consultant_3,12,450,5400,2026-03-30T00:00:00Z,2026-04-09T00:00:00Z,Unpaid,Durban,450,10
200760,7007,Client_538,Finance,Bookkeeping,Consultant_16,19,450,8550,2026-03-27T00:00:00Z,2026-04-21T00:00:00Z,Unpaid,Cape Town,450,25
200761,8605,Client_381,Tech,Consulting,Consultant_9,9,350,3150,2026-02-26T00:00:00Z,2026-04-11T00:00:00Z,Unpaid,Pretoria,350,44
200762,8915,Client_513,Manufacturing,Consulting,Consultant_8,12,450,5400,2026-01-19T00:00:00Z,2026-05-19T00:00:00Z,Paid,Pretoria,450,120
200763,6135,Client_685,Finance,Bookkeeping,Consultant_7,9,600,5400,2026-01-19T00:00:00Z,2026-05-18T00:00:00Z,Paid,Cape Town,600,119
200764,8332,Client_154,Retail,Bookkeeping,Consultant_2,20,450,9000,2026-01-02T00:00:00Z,2026-05-14T00:00:00Z,Paid,Durban,450,132
200765,7980,Client_433,Finance,Advisory,Consultant_27,7,450,3150,2026-02-28T00:00:00Z,2026-05-30T00:00:00Z,Paid,Durban,450,91
200766,5113,Client_80,Manufacturing,Consulting,Consultant_2,20,450,9000,2026-03-13T00:00:00Z,2026-05-28T00:00:00Z,Paid,Cape Town,450,76
200767,7406,Client_93,Retail,Bookkeeping,Consultant_22,11,350,3850,2026-01-05T00:00:00Z,2026-04-18T00:00:00Z,Paid,Johannesburg,350,103
200768,7709,Client_169,Retail,Bookkeeping,Consultant_7,5,450,2250,2026-03-19T00:00:00Z,2026-06-04T00:00:00Z,Paid,Cape Town,450,77
200769,7903,Client_598,Finance,Bookkeeping,Consultant_11,6,450,2700,2026-03-31T00:00:00Z,2026-05-09T00:00:00Z,Unpaid,Pretoria,450,39
200770,8683,Client_582,Retail,Consulting,Consultant_8,15,500,7500,2026-02-01T00:00:00Z,2026-06-23T00:00:00Z,Unpaid,Pretoria,500,142
200771,5260,Client_110,Healthcare,Consulting,Consultant_23,14,350,4900,2026-02-09T00:00:00Z,2026-04-14T00:00:00Z,Paid,Johannesburg,350,64
200772,5936,Client_225,Healthcare,Data Analysis,Consultant_3,8,500,4000,2026-01-08T00:00:00Z,2026-04-10T00:00:00Z,Paid,Cape Town,500,92
200773,7165,Client_27,Retail,Advisory,Consultant_12,14,600,8400,2026-03-29T00:00:00Z,2026-04-24T00:00:00Z,Unpaid,Cape Town,600,26
200774,6934,Client_577,Retail,Consulting,Consultant_16,7,450,3150,2026-01-31T00:00:00Z,2026-04-14T00:00:00Z,Paid,Johannesburg,450,73
200775,5914,Client_183,Retail,Bookkeeping,Consultant_1,19,600,11400,2026-02-20T00:00:00Z,2026-05-19T00:00:00Z,Unpaid,Johannesburg,600,88
200776,5090,Client_691,Finance,Advisory,Consultant_29,17,350,5950,2026-02-09T00:00:00Z,2026-04-30T00:00:00Z,Paid,Durban,350,80
200777,6435,Client_388,Finance,Advisory,Consultant_18,17,350,5950,2026-02-07T00:00:00Z,2026-05-19T00:00:00Z,Paid,Cape Town,350,101
200778,8792,Client_26,Tech,Data Analysis,Consultant_30,10,350,3500,2026-01-27T00:00:00Z,2026-05-31T00:00:00Z,Unpaid,Durban,350,124
200779,7439,Client_112,Finance,Bookkeeping,Consultant_12,9,450,4050,2026-01-11T00:00:00Z,2026-04-07T00:00:00Z,Paid,Cape Town,450,86
200780,7339,Client_725,Retail,Consulting,Consultant_3,15,450,6750,2026-01-01T00:00:00Z,2026-06-18T00:00:00Z,Unpaid,Cape Town,450,168
200781,5729,Client_758,Retail,Consulting,Consultant_22,20,350,7000,2026-03-25T00:00:00Z,2026-05-05T00:00:00Z,Unpaid,Cape Town,350,41
200782,6168,Client_263,Retail,Advisory,Consultant_30,16,600,9600,2026-03-27T00:00:00Z,2026-05-06T00:00:00Z,Unpaid,Johannesburg,600,40
200783,5072,Client_671,Retail,Advisory,Consultant_22,14,350,4900,2026-02-28T00:00:00Z,2026-05-16T00:00:00Z,Unpaid,Johannesburg,350,77
200784,7477,Client_547,Healthcare,Data Analysis,Consultant_13,11,350,3850,2026-03-19T00:00:00Z,2026-04-15T00:00:00Z,Unpaid,Pretoria,350,27
200785,5080,Client_343,Tech,Consulting,Consultant_12,9,500,4500,2026-03-27T00:00:00Z,2026-06-03T00:00:00Z,Unpaid,Johannesburg,500,68
200786,6175,Client_798,Healthcare,Bookkeeping,Consultant_15,6,500,3000,2026-01-09T00:00:00Z,2026-05-15T00:00:00Z,Unpaid,Cape Town,500,126
200787,7460,Client_323,Tech,Consulting,Consultant_25,9,350,3150,2026-03-22T00:00:00Z,2026-04-04T00:00:00Z,Paid,Johannesburg,350,13
200788,7841,Client_734,Manufacturing,Consulting,Consultant_21,14,350,4900,2026-01-05T00:00:00Z,2026-05-09T00:00:00Z,Unpaid,Cape Town,350,124
200789,7860,Client_116,Retail,Bookkeeping,Consultant_5,6,500,3000,2026-03-25T00:00:00Z,2026-04-16T00:00:00Z,Unpaid,Pretoria,500,22
200790,6171,Client_111,Retail,Bookkeeping,Consultant_19,13,500,6500,2026-01-14T00:00:00Z,2026-05-15T00:00:00Z,Unpaid,Cape Town,500,121
200791,7463,Client_301,Manufacturing,Consulting,Consultant_18,18,350,6300,2026-03-18T00:00:00Z,2026-05-15T00:00:00Z,Paid,Cape Town,350,58
200792,6558,Client_481,Finance,Bookkeeping,Consultant_9,19,450,8550,2026-01-12T00:00:00Z,2026-05-05T00:00:00Z,Paid,Cape Town,450,113
200793,8651,Client_496,Tech,Consulting,Consultant_14,12,600,7200,2026-02-08T00:00:00Z,2026-05-21T00:00:00Z,Paid,Cape Town,600,102
200794,7377,Client_547,Finance,Data Analysis,Consultant_11,5,350,1750,2026-01-31T00:00:00Z,2026-06-15T00:00:00Z,Unpaid,Pretoria,350,135
200795,6146,Client_33,Finance,Consulting,Consultant_21,5,450,2250,2026-03-19T00:00:00Z,2026-05-24T00:00:00Z,Unpaid,Pretoria,450,66
200796,8985,Client_162,Retail,Data Analysis,Consultant_6,7,450,3150,2026-03-22T00:00:00Z,2026-04-06T00:00:00Z,Paid,Pretoria,450,15
200797,5773,Client_71,Finance,Data Analysis,Consultant_4,16,500,8000,2026-03-19T00:00:00Z,2026-05-27T00:00:00Z,Paid,Cape Town,500,69
200798,5476,Client_699,Finance,Advisory,Consultant_29,10,450,4500,2026-01-19T00:00:00Z,2026-05-29T00:00:00Z,Paid,Johannesburg,450,130
200799,5732,Client_319,Healthcare,Data Analysis,Consultant_13,14,350,4900,2026-01-12T00:00:00Z,2026-05-02T00:00:00Z,Unpaid,Cape Town,350,110
200800,7664,Client_525,Healthcare,Advisory,Consultant_14,19,450,8550,2026-01-23T00:00:00Z,2026-06-21T00:00:00Z,Unpaid,Durban,450,149
200801,7121,Client_44,Retail,Data Analysis,Consultant_27,12,450,5400,2026-03-23T00:00:00Z,2026-04-22T00:00:00Z,Unpaid,Cape Town,450,30
200802,7669,Client_640,Manufacturing,Consulting,Consultant_20,18,500,9000,2026-02-14T00:00:00Z,2026-06-16T00:00:00Z,Paid,Pretoria,500,122
200803,6863,Client_417,Tech,Advisory,Consultant_10,10,350,3500,2026-03-24T00:00:00Z,2026-06-08T00:00:00Z,Paid,Cape Town,350,76
200804,8303,Client_252,Finance,Data Analysis,Consultant_8,14,500,7000,2026-03-29T00:00:00Z,2026-04-30T00:00:00Z,Paid,Johannesburg,500,32
200805,5241,Client_425,Manufacturing,Bookkeeping,Consultant_20,11,350,3850,2026-03-07T00:00:00Z,2026-04-08T00:00:00Z,Paid,Cape Town,350,32
200806,7759,Client_42,Healthcare,Bookkeeping,Consultant_19,14,350,4900,2026-01-27T00:00:00Z,2026-04-01T00:00:00Z,Paid,Durban,350,64
200807,6038,Client_645,Healthcare,Consulting,Consultant_5,16,500,8000,2026-03-19T00:00:00Z,2026-05-19T00:00:00Z,Paid,Durban,500,61
200808,6964,Client_556,Tech,Bookkeeping,Consultant_20,9,500,4500,2026-02-08T00:00:00Z,2026-04-16T00:00:00Z,Unpaid,Durban,500,67
200809,6647,Client_685,Healthcare,Consulting,Consultant_18,18,500,9000,2026-03-16T00:00:00Z,2026-04-04T00:00:00Z,Unpaid,Cape Town,500,19
200810,8204,Client_32,Healthcare,Bookkeeping,Consultant_10,20,350,7000,2026-03-07T00:00:00Z,2026-05-24T00:00:00Z,Unpaid,Pretoria,350,78
200811,6322,Client_221,Manufacturing,Bookkeeping,Consultant_1,18,350,6300,2026-02-11T00:00:00Z,2026-05-23T00:00:00Z,Paid,Pretoria,350,101
200812,8649,Client_264,Finance,Consulting,Consultant_16,9,450,4050,2026-01-03T00:00:00Z,2026-05-29T00:00:00Z,Paid,Cape Town,450,146
200813,7855,Client_656,Finance,Bookkeeping,Consultant_9,18,450,8100,2026-01-14T00:00:00Z,2026-06-13T00:00:00Z,Paid,Johannesburg,450,150
200814,7400,Client_746,Healthcare,Advisory,Consultant_28,5,350,1750,2026-01-19T00:00:00Z,2026-05-25T00:00:00Z,Paid,Johannesburg,350,126
200815,8647,Client_426,Healthcare,Consulting,Consultant_4,8,500,4000,2026-03-14T00:00:00Z,2026-06-09T00:00:00Z,Paid,Cape Town,500,87
200816,5515,Client_456,Retail,Bookkeeping,Consultant_19,20,350,7000,2026-01-28T00:00:00Z,2026-05-06T00:00:00Z,Unpaid,Cape Town,350,98
200817,7319,Client_226,Tech,Bookkeeping,Consultant_25,9,600,5400,2026-01-20T00:00:00Z,2026-04-24T00:00:00Z,Unpaid,Durban,600,94
200818,6216,Client_85,Healthcare,Data Analysis,Consultant_20,7,500,3500,2026-02-27T00:00:00Z,2026-04-17T00:00:00Z,Unpaid,Cape Town,500,49
200819,7371,Client_130,Tech,Consulting,Consultant_1,18,600,10800,2026-02-25T00:00:00Z,2026-04-10T00:00:00Z,Paid,Johannesburg,600,44
200820,5463,Client_608,Retail,Bookkeeping,Consultant_16,18,450,8100,2026-02-16T00:00:00Z,2026-05-10T00:00:00Z,Paid,Durban,450,83
200821,7973,Client_268,Manufacturing,Bookkeeping,Consultant_3,11,350,3850,2026-02-24T00:00:00Z,2026-04-10T00:00:00Z,Paid,Durban,350,45
200822,7731,Client_607,Finance,Data Analysis,Consultant_2,17,500,8500,2026-02-04T00:00:00Z,2026-04-13T00:00:00Z,Paid,Pretoria,500,68
200823,6045,Client_501,Retail,Bookkeeping,Consultant_10,17,600,10200,2026-01-02T00:00:00Z,2026-06-10T00:00:00Z,Unpaid,Johannesburg,600,159
200824,6341,Client_572,Tech,Consulting,Consultant_5,13,500,6500,2026-01-02T00:00:00Z,2026-04-01T00:00:00Z,Unpaid,Johannesburg,500,89
200825,7991,Client_534,Healthcare,Advisory,Consultant_17,5,450,2250,2026-03-02T00:00:00Z,2026-06-19T00:00:00Z,Paid,Cape Town,450,109
200826,7650,Client_416,Manufacturing,Advisory,Consultant_12,19,600,11400,2026-01-17T00:00:00Z,2026-04-21T00:00:00Z,Paid,Cape Town,600,94
200827,8692,Client_574,Retail,Advisory,Consultant_14,19,500,9500,2026-01-01T00:00:00Z,2026-04-26T00:00:00Z,Unpaid,Cape Town,500,115
200828,7362,Client_463,Tech,Advisory,Consultant_23,13,500,6500,2026-03-17T00:00:00Z,2026-06-28T00:00:00Z,Paid,Johannesburg,500,103
200829,8587,Client_76,Finance,Consulting,Consultant_10,13,600,7800,2026-01-02T00:00:00Z,2026-06-15T00:00:00Z,Unpaid,Johannesburg,600,164
200830,5967,Client_447,Finance,Advisory,Consultant_15,7,600,4200,2026-02-18T00:00:00Z,2026-06-21T00:00:00Z,Paid,Durban,600,123
200831,5605,Client_755,Retail,Bookkeeping,Consultant_5,10,600,6000,2026-03-22T00:00:00Z,2026-06-27T00:00:00Z,Paid,Durban,600,97
200832,5644,Client_613,Tech,Advisory,Consultant_26,7,600,4200,2026-02-10T00:00:00Z,2026-04-26T00:00:00Z,Unpaid,Cape Town,600,75
200833,6400,Client_626,Finance,Data Analysis,Consultant_9,11,450,4950,2026-03-16T00:00:00Z,2026-04-29T00:00:00Z,Unpaid,Cape Town,450,44
200834,8979,Client_394,Healthcare,Advisory,Consultant_15,10,350,3500,2026-03-19T00:00:00Z,2026-06-15T00:00:00Z,Unpaid,Cape Town,350,88
