TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City,Month
300635,2026-01-24T00:00:00Z,Card,Expense,Travel,Travel Sub,-13813,Entity_742,Travel Transaction,Cash,Admin,Johannesburg,2026-01
300636,2026-03-26T00:00:00Z,Business,Expense,Travel,Travel Sub,-13290,Entity_499,Travel Transaction,Card,Sales,Durban,2026-03
300637,2026-01-01T00:00:00Z,Business,Expense,Software,Software Sub,-19572,Entity_775,Software Transaction,Eft,Sales,Pretoria,2026-01
300638,2026-03-17T00:00:00Z,Business,Income,Marketing,Marketing Sub,11283,Entity_419,Marketing Transaction,Card,Sales,Cape Town,2026-03
300639,2026-02-17T00:00:00Z,Card,Expense,Software,Software Sub,-16601,Entity_330,Software Transaction,Card,Admin,Cape Town,2026-02
300640,2026-02-14T00:00:00Z,Business,Income,Travel,Travel Sub,18565,Entity_689,Travel Transaction,Eft,Operations,Durban,2026-02
300641,2026-02-11T00:00:00Z,Business,Income,Travel,Travel Sub,18115,Entity_50,Travel Transaction,Eft,Admin,Durban,2026-02
300642,2026-01-22T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-1671,Entity_55,Consulting Transaction,Eft,Admin,Cape Town,2026-01
300643,2026-01-22T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-17928,Entity_410,Utilities Transaction,Eft,Operations,Johannesburg,2026-01
300644,2026-02-05T00:00:00Z,Card,Expense,Rent,Rent Sub,-13365,Entity_578,Rent Transaction,Cash,Operations,Johannesburg,2026-02
300645,2026-01-16T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-14489,Entity_93,Consulting Transaction,Cash,Operations,Pretoria,2026-01
300646,2026-02-24T00:00:00Z,Card,Expense,Travel,Travel Sub,-12920,Entity_910,Travel Transaction,Cash,Admin,Johannesburg,2026-02
300647,2026-03-18T00:00:00Z,Business,Income,Sales,Sales Sub,13450,Entity_272,Sales Transaction,Card,Operations,Johannesburg,2026-03
300648,2026-02-15T00:00:00Z,Business,Income,Consulting,Consulting Sub,556,Entity_286,Consulting Transaction,Eft,Operations,Pretoria,2026-02
300649,2026-01-04T00:00:00Z,Card,Income,Travel,Travel Sub,6807,Entity_377,Travel Transaction,Cash,Operations,Johannesburg,2026-01
300650,2026-03-08T00:00:00Z,Business,Expense,Software,Software Sub,-9283,Entity_138,Software Transaction,Card,Admin,Johannesburg,2026-03
300651,2026-02-15T00:00:00Z,Card,Income,Travel,Travel Sub,15333,Entity_262,Travel Transaction,Eft,Sales,Cape Town,2026-02
300652,2026-01-07T00:00:00Z,Card,Income,Marketing,Marketing Sub,1135,Entity_643,Marketing Transaction,Card,Operations,Johannesburg,2026-01
300653,2026-03-17T00:00:00Z,Card,Income,Utilities,Utilities Sub,10589,Entity_44,Utilities Transaction,Eft,Sales,Cape Town,2026-03
300654,2026-01-29T00:00:00Z,Card,Income,Consulting,Consulting Sub,11600,Entity_403,Consulting Transaction,Eft,Operations,Cape Town,2026-01
300655,2026-01-24T00:00:00Z,Card,Income,Consulting,Consulting Sub,12701,Entity_651,Consulting Transaction,Eft,Sales,Cape Town,2026-01
300656,2026-02-06T00:00:00Z,Card,Income,Utilities,Utilities Sub,16851,Entity_929,Utilities Transaction,Eft,Admin,Pretoria,2026-02
300657,2026-01-19T00:00:00Z,Card,Income,Rent,Rent Sub,11260,Entity_325,Rent Transaction,Cash,Sales,Cape Town,2026-01
300658,2026-02-01T00:00:00Z,Card,Income,Travel,Travel Sub,14895,Entity_338,Travel Transaction,Eft,Sales,Durban,2026-02
300659,2026-02-20T00:00:00Z,Card,Income,Consulting,Consulting Sub,6477,Entity_713,Consulting Transaction,Cash,Operations,Johannesburg,2026-02
300660,2026-03-03T00:00:00Z,Card,Income,Marketing,Marketing Sub,13188,Entity_470,Marketing Transaction,Eft,Admin,Cape Town,2026-03
300661,2026-02-17T00:00:00Z,Business,Income,Consulting,Consulting Sub,11262,Entity_577,Consulting Transaction,Cash,Operations,Pretoria,2026-02
300662,2026-03-16T00:00:00Z,Card,Income,Software,Software Sub,1916,Entity_44,Software Transaction,Eft,Admin,Durban,2026-03
300663,2026-01-11T00:00:00Z,Business,Income,Sales,Sales Sub,3720,Entity_350,Sales Transaction,Eft,Admin,Johannesburg,2026-01
300664,2026-02-08T00:00:00Z,Card,Income,Travel,Travel Sub,2710,Entity_27,Travel Transaction,Cash,Admin,Cape Town,2026-02
300665,2026-02-16T00:00:00Z,Card,Expense,Sales,Sales Sub,-928,Entity_97,Sales Transaction,Eft,Sales,Johannesburg,2026-02
300666,2026-03-21T00:00:00Z,Card,Income,Software,Software Sub,19633,Entity_903,Software Transaction,Eft,Sales,Durban,2026-03
300667,2026-01-08T00:00:00Z,Card,Income,Sales,Sales Sub,1451,Entity_617,Sales Transaction,Card,Operations,Durban,2026-01
300668,2026-02-20T00:00:00Z,Card,Income,Utilities,Utilities Sub,2519,Entity_888,Utilities Transaction,Cash,Sales,Pretoria,2026-02
300669,2026-03-15T00:00:00Z,Business,Expense,Software,Software Sub,-7935,Entity_371,Software Transaction,Cash,Admin,Johannesburg,2026-03
300670,2026-01-24T00:00:00Z,Business,Income,Marketing,Marketing Sub,8779,Entity_196,Marketing Transaction,Eft,Admin,Johannesburg,2026-01
300671,2026-01-11T00:00:00Z,Business,Income,Marketing,Marketing Sub,15156,Entity_311,Marketing Transaction,Eft,Sales,Cape Town,2026-01
300672,2026-02-13T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-6396,Entity_578,Marketing Transaction,Cash,Admin,Cape Town,2026-02
300673,2026-03-06T00:00:00Z,Business,Expense,Rent,Rent Sub,-11720,Entity_43,Rent Transaction,Eft,Admin,Cape Town,2026-03
300674,2026-02-23T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-12936,Entity_204,Utilities Transaction,Eft,Operations,Cape Town,2026-02
300675,2026-03-12T00:00:00Z,Business,Income,Sales,Sales Sub,9659,Entity_400,Sales Transaction,Cash,Operations,Durban,2026-03
300676,2026-01-17T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-4619,Entity_883,Utilities Transaction,Cash,Admin,Pretoria,2026-01
300677,2026-01-08T00:00:00Z,Card,Income,Utilities,Utilities Sub,18179,Entity_370,Utilities Transaction,Card,Operations,Johannesburg,2026-01
300678,2026-01-12T00:00:00Z,Business,Income,Consulting,Consulting Sub,18350,Entity_127,Consulting Transaction,Eft,Admin,Pretoria,2026-01
300679,2026-03-03T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-5474,Entity_224,Consulting Transaction,Eft,Sales,Cape Town,2026-03
300680,2026-03-06T00:00:00Z,Card,Income,Marketing,Marketing Sub,217,Entity_443,Marketing Transaction,Cash,Sales,Johannesburg,2026-03
300681,2026-01-21T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-4129,Entity_403,Consulting Transaction,Card,Operations,Durban,2026-01
300682,2026-01-23T00:00:00Z,Business,Income,Rent,Rent Sub,7469,Entity_371,Rent Transaction,Eft,Operations,Pretoria,2026-01
300683,2026-02-28T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-12683,Entity_924,Marketing Transaction,Eft,Operations,Durban,2026-02
300684,2026-03-16T00:00:00Z,Card,Income,Consulting,Consulting Sub,16455,Entity_508,Consulting Transaction,Card,Sales,Johannesburg,2026-03
300685,2026-01-10T00:00:00Z,Business,Income,Utilities,Utilities Sub,6965,Entity_775,Utilities Transaction,Cash,Admin,Cape Town,2026-01
300686,2026-01-11T00:00:00Z,Card,Income,Rent,Rent Sub,5931,Entity_65,Rent Transaction,Eft,Sales,Pretoria,2026-01
300687,2026-01-19T00:00:00Z,Business,Income,Utilities,Utilities Sub,10103,Entity_928,Utilities Transaction,Cash,Admin,Pretoria,2026-01
300688,2026-02-02T00:00:00Z,Business,Income,Sales,Sales Sub,9515,Entity_439,Sales Transaction,Eft,Sales,Durban,2026-02
300689,2026-01-04T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-18045,Entity_495,Consulting Transaction,Cash,Operations,Cape Town,2026-01
300690,2026-03-03T00:00:00Z,Business,Income,Consulting,Consulting Sub,5924,Entity_863,Consulting Transaction,Eft,Admin,Durban,2026-03
300691,2026-03-11T00:00:00Z,Business,Expense,Travel,Travel Sub,-10437,Entity_325,Travel Transaction,Card,Sales,Johannesburg,2026-03
300692,2026-02-02T00:00:00Z,Business,Income,Sales,Sales Sub,617,Entity_242,Sales Transaction,Card,Sales,Cape Town,2026-02
300693,2026-03-21T00:00:00Z,Business,Income,Travel,Travel Sub,13647,Entity_926,Travel Transaction,Eft,Admin,Cape Town,2026-03
300694,2026-02-02T00:00:00Z,Business,Income,Marketing,Marketing Sub,14888,Entity_212,Marketing Transaction,Card,Sales,Durban,2026-02
300695,2026-01-22T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-8721,Entity_861,Utilities Transaction,Eft,Sales,Durban,2026-01
300696,2026-03-27T00:00:00Z,Business,Income,Travel,Travel Sub,16898,Entity_882,Travel Transaction,Card,Operations,Durban,2026-03
300697,2026-02-15T00:00:00Z,Card,Expense,Sales,Sales Sub,-19211,Entity_531,Sales Transaction,Eft,Operations,Johannesburg,2026-02
300698,2026-01-22T00:00:00Z,Card,Income,Marketing,Marketing Sub,2866,Entity_696,Marketing Transaction,Eft,Admin,Pretoria,2026-01
300699,2026-02-28T00:00:00Z,Business,Expense,Rent,Rent Sub,-3377,Entity_337,Rent Transaction,Cash,Sales,Johannesburg,2026-02
300700,2026-03-11T00:00:00Z,Business,Expense,Software,Software Sub,-12715,Entity_236,Software Transaction,Card,Sales,Cape Town,2026-03
300701,2026-02-01T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-5757,Entity_509,Consulting Transaction,Eft,Operations,Durban,2026-02
300702,2026-02-05T00:00:00Z,Card,Income,Sales,Sales Sub,11737,Entity_690,Sales Transaction,Card,Sales,Johannesburg,2026-02
300703,2026-03-07T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-15655,Entity_617,Marketing Transaction,Eft,Operations,Pretoria,2026-03
300704,2026-03-08T00:00:00Z,Card,Income,Rent,Rent Sub,5390,Entity_526,Rent Transaction,Cash,Sales,Cape Town,2026-03
300705,2026-01-31T00:00:00Z,Card,Income,Rent,Rent Sub,17042,Entity_66,Rent Transaction,Card,Operations,Cape Town,2026-01
300706,2026-02-13T00:00:00Z,Business,Income,Travel,Travel Sub,2579,Entity_29,Travel Transaction,Eft,Operations,Cape Town,2026-02
300707,2026-01-28T00:00:00Z,Business,Expense,Sales,Sales Sub,-13941,Entity_281,Sales Transaction,Cash,Sales,Pretoria,2026-01
300708,2026-02-18T00:00:00Z,Business,Income,Consulting,Consulting Sub,6962,Entity_51,Consulting Transaction,Eft,Operations,Johannesburg,2026-02
300709,2026-01-29T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-11808,Entity_375,Utilities Transaction,Eft,Admin,Cape Town,2026-01
300710,2026-01-28T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-5486,Entity_194,Consulting Transaction,Eft,Admin,Cape Town,2026-01
300711,2026-02-16T00:00:00Z,Business,Income,Utilities,Utilities Sub,10631,Entity_53,Utilities Transaction,Card,Sales,Pretoria,2026-02
300712,2026-01-04T00:00:00Z,Card,Income,Utilities,Utilities Sub,16289,Entity_556,Utilities Transaction,Cash,Admin,Cape Town,2026-01
300713,2026-01-21T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-3442,Entity_113,Marketing Transaction,Cash,Admin,Cape Town,2026-01
300714,2026-01-15T00:00:00Z,Card,Expense,Software,Software Sub,-14115,Entity_69,Software Transaction,Eft,Operations,Johannesburg,2026-01
300715,2026-01-08T00:00:00Z,Business,Income,Software,Software Sub,16998,Entity_924,Software Transaction,Cash,Admin,Cape Town,2026-01
300716,2026-01-04T00:00:00Z,Card,Income,Rent,Rent Sub,13551,Entity_521,Rent Transaction,Eft,Operations,Cape Town,2026-01
300717,2026-02-02T00:00:00Z,Card,Expense,Travel,Travel Sub,-18188,Entity_51,Travel Transaction,Cash,Operations,Durban,2026-02
300718,2026-03-28T00:00:00Z,Card,Expense,Sales,Sales Sub,-12827,Entity_138,Sales Transaction,Cash,Admin,Cape Town,2026-03
300719,2026-02-24T00:00:00Z,Card,Income,Sales,Sales Sub,16336,Entity_413,Sales Transaction,Card,Sales,Durban,2026-02
300720,2026-03-02T00:00:00Z,Business,Expense,Software,Software Sub,-1347,Entity_86,Software Transaction,Card,Admin,Pretoria,2026-03
300721,2026-03-11T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-3245,Entity_186,Marketing Transaction,Eft,Admin,Pretoria,2026-03
300722,2026-03-11T00:00:00Z,Card,Income,Rent,Rent Sub,10332,Entity_783,Rent Transaction,Eft,Admin,Cape Town,2026-03
300723,2026-01-22T00:00:00Z,Card,Expense,Software,Software Sub,-14314,Entity_759,Software Transaction,Cash,Admin,Pretoria,2026-01
300724,2026-01-20T00:00:00Z,Business,Income,Consulting,Consulting Sub,12757,Entity_901,Consulting Transaction,Card,Admin,Pretoria,2026-01
300725,2026-01-25T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-15986,Entity_152,Utilities Transaction,Card,Sales,Cape Town,2026-01
300726,2026-03-08T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-9641,Entity_92,Utilities Transaction,Card,Admin,Cape Town,2026-03
300727,2026-03-31T00:00:00Z,Business,Income,Sales,Sales Sub,8304,Entity_98,Sales Transaction,Eft,Operations,Pretoria,2026-03
300728,2026-03-06T00:00:00Z,Card,Income,Utilities,Utilities Sub,14616,Entity_239,Utilities Transaction,Card,Sales,Pretoria,2026-03
300729,2026-01-19T00:00:00Z,Card,Income,Travel,Travel Sub,16522,Entity_191,Travel Transaction,Card,Admin,Cape Town,2026-01
300730,2026-03-19T00:00:00Z,Business,Income,Sales,Sales Sub,13265,Entity_651,Sales Transaction,Card,Sales,Cape Town,2026-03
300731,2026-03-18T00:00:00Z,Business,Expense,Software,Software Sub,-646,Entity_438,Software Transaction,Eft,Operations,Johannesburg,2026-03
300732,2026-03-29T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-6767,Entity_438,Utilities Transaction,Card,Admin,Johannesburg,2026-03
300733,2026-01-17T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-7073,Entity_555,Consulting Transaction,Cash,Admin,Johannesburg,2026-01
300734,2026-01-12T00:00:00Z,Business,Expense,Software,Software Sub,-2712,Entity_627,Software Transaction,Eft,Operations,Johannesburg,2026-01
300735,2026-01-23T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-11042,Entity_168,Consulting Transaction,Eft,Sales,Cape Town,2026-01
300736,2026-01-09T00:00:00Z,Card,Income,Software,Software Sub,2220,Entity_842,Software Transaction,Card,Operations,Durban,2026-01
300737,2026-02-27T00:00:00Z,Card,Income,Travel,Travel Sub,3808,Entity_699,Travel Transaction,Eft,Sales,Cape Town,2026-02
300738,2026-02-06T00:00:00Z,Business,Income,Marketing,Marketing Sub,11764,Entity_204,Marketing Transaction,Cash,Sales,Cape Town,2026-02
300739,2026-02-18T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-12638,Entity_547,Marketing Transaction,Card,Sales,Pretoria,2026-02
300740,2026-01-16T00:00:00Z,Business,Income,Rent,Rent Sub,10225,Entity_441,Rent Transaction,Eft,Sales,Pretoria,2026-01
300741,2026-01-10T00:00:00Z,Business,Income,Consulting,Consulting Sub,12424,Entity_990,Consulting Transaction,Card,Admin,Cape Town,2026-01
300742,2026-01-09T00:00:00Z,Business,Expense,Travel,Travel Sub,-10953,Entity_21,Travel Transaction,Card,Operations,Pretoria,2026-01
300743,2026-03-19T00:00:00Z,Card,Expense,Rent,Rent Sub,-8668,Entity_521,Rent Transaction,Eft,Operations,Johannesburg,2026-03
300744,2026-01-13T00:00:00Z,Card,Income,Utilities,Utilities Sub,18655,Entity_975,Utilities Transaction,Eft,Sales,Johannesburg,2026-01
300745,2026-03-14T00:00:00Z,Business,Expense,Software,Software Sub,-15732,Entity_545,Software Transaction,Cash,Sales,Cape Town,2026-03
300746,2026-03-22T00:00:00Z,Business,Income,Rent,Rent Sub,9833,Entity_10,Rent Transaction,Eft,Operations,Pretoria,2026-03
300747,2026-03-16T00:00:00Z,Card,Income,Travel,Travel Sub,15400,Entity_781,Travel Transaction,Eft,Admin,Cape Town,2026-03
300748,2026-03-19T00:00:00Z,Card,Expense,Travel,Travel Sub,-12520,Entity_877,Travel Transaction,Eft,Sales,Pretoria,2026-03
300749,2026-02-15T00:00:00Z,Card,Income,Utilities,Utilities Sub,8943,Entity_158,Utilities Transaction,Card,Admin,Johannesburg,2026-02
300750,2026-01-12T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-17429,Entity_589,Consulting Transaction,Eft,Sales,Cape Town,2026-01
300751,2026-03-17T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-4821,Entity_542,Consulting Transaction,Card,Sales,Pretoria,2026-03
300752,2026-03-25T00:00:00Z,Card,Expense,Travel,Travel Sub,-6925,Entity_58,Travel Transaction,Eft,Sales,Cape Town,2026-03
300753,2026-03-02T00:00:00Z,Card,Expense,Rent,Rent Sub,-3190,Entity_554,Rent Transaction,Eft,Operations,Durban,2026-03
300754,2026-02-16T00:00:00Z,Business,Expense,Travel,Travel Sub,-9815,Entity_138,Travel Transaction,Cash,Admin,Johannesburg,2026-02
300755,2026-03-19T00:00:00Z,Card,Income,Sales,Sales Sub,1279,Entity_914,Sales Transaction,Card,Operations,Durban,2026-03
300756,2026-01-27T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-15721,Entity_477,Marketing Transaction,Eft,Operations,Johannesburg,2026-01
300757,2026-01-05T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-9013,Entity_172,Utilities Transaction,Eft,Sales,Durban,2026-01
300758,2026-01-02T00:00:00Z,Business,Income,Sales,Sales Sub,7401,Entity_387,Sales Transaction,Cash,Sales,Pretoria,2026-01
300759,2026-01-05T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-13914,Entity_240,Utilities Transaction,Eft,Sales,Cape Town,2026-01
300760,2026-02-04T00:00:00Z,Card,Income,Marketing,Marketing Sub,12543,Entity_425,Marketing Transaction,Card,Admin,Cape Town,2026-02
300761,2026-02-17T00:00:00Z,Card,Income,Rent,Rent Sub,3935,Entity_814,Rent Transaction,Eft,Operations,Pretoria,2026-02
300762,2026-02-07T00:00:00Z,Business,Income,Consulting,Consulting Sub,4976,Entity_468,Consulting Transaction,Card,Sales,Johannesburg,2026-02
300763,2026-02-08T00:00:00Z,Business,Expense,Sales,Sales Sub,-19240,Entity_583,Sales Transaction,Eft,Admin,Cape Town,2026-02
300764,2026-02-20T00:00:00Z,Card,Expense,Travel,Travel Sub,-676,Entity_397,Travel Transaction,Card,Sales,Johannesburg,2026-02
300765,2026-01-30T00:00:00Z,Business,Expense,Sales,Sales Sub,-11931,Entity_105,Sales Transaction,Cash,Admin,Durban,2026-01
300766,2026-01-07T00:00:00Z,Card,Income,Consulting,Consulting Sub,8951,Entity_495,Consulting Transaction,Eft,Admin,Pretoria,2026-01
300767,2026-03-10T00:00:00Z,Business,Expense,Software,Software Sub,-7685,Entity_391,Software Transaction,Eft,Sales,Durban,2026-03
300768,2026-02-18T00:00:00Z,Business,Expense,Software,Software Sub,-12217,Entity_60,Software Transaction,Eft,Operations,Cape Town,2026-02
300769,2026-01-22T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-4891,Entity_90,Marketing Transaction,Eft,Sales,Cape Town,2026-01
300770,2026-03-21T00:00:00Z,Card,Income,Sales,Sales Sub,12467,Entity_814,Sales Transaction,Eft,Admin,Pretoria,2026-03
300771,2026-02-08T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-17856,Entity_121,Consulting Transaction,Card,Sales,Pretoria,2026-02
300772,2026-02-01T00:00:00Z,Card,Income,Rent,Rent Sub,6349,Entity_126,Rent Transaction,Card,Operations,Cape Town,2026-02
300773,2026-02-23T00:00:00Z,Business,Expense,Travel,Travel Sub,-12033,Entity_329,Travel Transaction,Eft,Operations,Durban,2026-02
300774,2026-01-30T00:00:00Z,Card,Income,Consulting,Consulting Sub,9872,Entity_423,Consulting Transaction,Eft,Sales,Johannesburg,2026-01
300775,2026-03-31T00:00:00Z,Business,Income,Software,Software Sub,12491,Entity_926,Software Transaction,Cash,Admin,Cape Town,2026-03
300776,2026-02-16T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-5067,Entity_754,Consulting Transaction,Cash,Operations,Johannesburg,2026-02
300777,2026-02-20T00:00:00Z,Card,Income,Marketing,Marketing Sub,9056,Entity_676,Marketing Transaction,Cash,Operations,Durban,2026-02
300778,2026-02-20T00:00:00Z,Card,Expense,Rent,Rent Sub,-10976,Entity_505,Rent Transaction,Card,Admin,Durban,2026-02
300779,2026-01-08T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-8030,Entity_76,Utilities Transaction,Eft,Operations,Johannesburg,2026-01
300780,2026-03-28T00:00:00Z,Business,Income,Travel,Travel Sub,14724,Entity_230,Travel Transaction,Card,Operations,Johannesburg,2026-03
300781,2026-01-27T00:00:00Z,Card,Expense,Software,Software Sub,-16042,Entity_826,Software Transaction,Eft,Operations,Durban,2026-01
300782,2026-02-28T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-6753,Entity_183,Consulting Transaction,Eft,Admin,Pretoria,2026-02
300783,2026-03-12T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-9364,Entity_996,Marketing Transaction,Eft,Admin,Cape Town,2026-03
300784,2026-01-25T00:00:00Z,Business,Income,Travel,Travel Sub,11566,Entity_313,Travel Transaction,Card,Sales,Pretoria,2026-01
300785,2026-03-11T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-9092,Entity_823,Consulting Transaction,Eft,Sales,Durban,2026-03
300786,2026-03-07T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-2864,Entity_564,Consulting Transaction,Cash,Operations,Cape Town,2026-03
300787,2026-03-05T00:00:00Z,Card,Expense,Software,Software Sub,-6457,Entity_948,Software Transaction,Card,Operations,Durban,2026-03
