TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City
300706,2026-02-13,Business,Income,Travel,Travel Sub,2579,Entity_29,Travel transaction,EFT,Operations,Cape Town
300707,28/01/2026,Business,Expense,Sales,Sales Sub,-13941,Entity_281,Sales transaction,Cash,Sales,Pretoria
300708,2026-02-18,Business,Income,Consulting,Consulting Sub,6962,Entity_51,Consulting transaction,EFT,Operations,Johannesburg
300709,2026/01/29,Business,Expense,Utilities,Utilities Sub,-11808,Entity_375,Utilities transaction,eft,Admin,Cape Town
300710,2026/01/28,Business,Expense,Consulting,Consulting Sub,-5486,Entity_194,Consulting transaction,eft,Admin,cape town
300711,16 Feb 2026,Business,Income,Utilities,Utilities Sub,10631,Entity_53,Utilities transaction,card,Sales,Pretoria
300712,2026/01/04,Card,Income,Utilities,Utilities Sub,16289,Entity_556,Utilities transaction,Cash,Admin,cape town
300713,2026-01-21,Business,Expense,Marketing,Marketing Sub,-3442,Entity_113,Marketing transaction,Cash,Admin,Cape Town
300714,2026/01/15,Card,Expense,Software,Software Sub,-14115,Entity_69,Software transaction,eft,Operations,Johannesburg
300715,08/01/2026,Business,Income,Software,Software Sub,16998,Entity_924,Software transaction,Cash,Admin,Cape Town
300716,04 Jan 2026,Card,Income,Rent,Rent Sub,13551,Entity_521,Rent transaction,EFT,Operations,Cape Town
300717,02 Feb 2026,Card,Expense,Travel,Travel Sub,-18188,Entity_51,Travel transaction,Cash,Operations,Durban
300718,28/03/2026,Card,Expense,Sales,Sales Sub,-12827,Entity_138,Sales transaction,Cash,Admin,cape town
300719,24/02/2026,Card,Income,Sales,Sales Sub,16336,Entity_413,Sales transaction,card,Sales,Durban
300720,2026-03-02,Business,Expense,Software,Software Sub,-1347,Entity_86,Software transaction,card,Admin,Pretoria
300721,2026-03-11,Card,Expense,Marketing,Marketing Sub,-3245,Entity_186,Marketing transaction,eft,Admin,Pretoria
300722,2026/03/11,Card,Income,Rent,Rent Sub,10332,Entity_783,Rent transaction,EFT,Admin,Cape Town
300723,2026-01-22,Card,Expense,Software,Software Sub,"-14,314",Entity_759,Software transaction,Cash,Admin,Pretoria
300724,2026/01/20,Business,Income,Consulting,Consulting Sub,12757,Entity_901,Consulting transaction,card,Admin,Pretoria
300725,2026/01/25,Business,Expense,Utilities,Utilities Sub,-15986,Entity_152,Utilities transaction,card,Sales,Cape Town
300726,2026-03-08,Card,Expense,Utilities,Utilities Sub,-9641,Entity_92,Utilities transaction,card,Admin,Cape Town
300727,31 Mar 2026,Business,Income,Sales,Sales Sub,8304,Entity_98,Sales transaction,eft,Operations,Pretoria
300728,06 Mar 2026,Card,Income,Utilities,Utilities Sub,14616,Entity_239,Utilities transaction,Card,Sales,Pretoria
300729,2026/01/19,Card,Income,Travel,Travel Sub,16522,Entity_191,Travel transaction,card,Admin,cape town
300730,19 Mar 2026,Business,Income,Sales,Sales Sub,13265,Entity_651,Sales transaction,card,Sales,cape town
300731,2026-03-18,Business,Expense,Software,Software Sub,-646,Entity_438,Software transaction,EFT,Operations,Johannesburg
300732,29/03/2026,Business,Expense,Utilities,Utilities Sub,-6767,Entity_438,Utilities transaction,Card,Admin,Johannesburg
300733,17/01/2026,Card,Expense,Consulting,Consulting Sub,-7073,Entity_555,Consulting transaction,Cash,Admin,Johannesburg
300734,2026-01-12,Business,Expense,Software,Software Sub,-2712,Entity_627,Software transaction,EFT,Operations,Johannesburg
300735,23 Jan 2026,Card,Expense,Consulting,Consulting Sub,-11042,Entity_168,Consulting transaction,EFT,Sales,cape town
300736,2026/01/09,Card,Income,Software,Software Sub,"2,220",Entity_842,Software transaction,Card,Operations,Durban
300737,2026-02-27,Card,Income,Travel,Travel Sub,3808,Entity_699,Travel transaction,EFT,Sales,Cape Town
300738,06/02/2026,Business,Income,Marketing,Marketing Sub,11764,Entity_204,Marketing transaction,Cash,Sales,Cape Town
300739,18 Feb 2026,Card,Expense,Marketing,Marketing Sub,-12638,Entity_547,Marketing transaction,Card,Sales,Pretoria
300740,2026-01-16,Business,Income,Rent,Rent Sub,10225,Entity_441,Rent transaction,eft,Sales,Pretoria
300741,10/01/2026,Business,Income,Consulting,Consulting Sub,"12,424",Entity_990,Consulting transaction,Card,Admin,cape town
300742,09/01/2026,Business,Expense,Travel,Travel Sub,-10953,Entity_21,Travel transaction,Card,Operations,Pretoria
300743,19/03/2026,Card,Expense,Rent,Rent Sub,-8668,Entity_521,Rent transaction,EFT,Operations,Johannesburg
300744,2026-01-13,Card,Income,Utilities,Utilities Sub,18655,Entity_975,Utilities transaction,eft,Sales,Johannesburg
300745,14 Mar 2026,Business,Expense,Software,Software Sub,-15732,Entity_545,Software transaction,Cash,Sales,cape town
300746,2026/03/22,Business,Income,Rent,Rent Sub,9833,Entity_10,Rent transaction,EFT,Operations,Pretoria
300747,2026-03-16,Card,Income,Travel,Travel Sub,15400,Entity_781,Travel transaction,EFT,Admin,Cape Town
300748,2026/03/19,Card,Expense,Travel,Travel Sub,-12520,Entity_877,Travel transaction,eft,Sales,Pretoria
300749,15 Feb 2026,Card,Income,Utilities,Utilities Sub,8943,Entity_158,Utilities transaction,card,Admin,Johannesburg
300750,12/01/2026,Card,Expense,Consulting,Consulting Sub,-17429,Entity_589,Consulting transaction,eft,Sales,cape town
300751,2026/03/17,Business,Expense,Consulting,Consulting Sub,-4821,Entity_542,Consulting transaction,card,Sales,Pretoria
300752,25/03/2026,Card,Expense,Travel,Travel Sub,-6925,Entity_58,Travel transaction,eft,Sales,cape town
300753,2026/03/02,Card,Expense,Rent,Rent Sub,-3190,Entity_554,Rent transaction,eft,Operations,Durban
300754,16/02/2026,Business,Expense,Travel,Travel Sub,-9815,Entity_138,Travel transaction,Cash,Admin,Johannesburg
300755,19/03/2026,Card,Income,Sales,Sales Sub,"1,279",Entity_914,Sales transaction,card,Operations,Durban
300756,2026/01/27,Business,Expense,Marketing,Marketing Sub,"-15,721",Entity_477,Marketing transaction,eft,Operations,Johannesburg
300757,05 Jan 2026,Business,Expense,Utilities,Utilities Sub,-9013,Entity_172,Utilities transaction,eft,Sales,Durban
300758,2026-01-02,Business,Income,Sales,Sales Sub,7401,Entity_387,Sales transaction,Cash,Sales,Pretoria
300759,05 Jan 2026,Business,Expense,Utilities,Utilities Sub,-13914,Entity_240,Utilities transaction,eft,Sales,Cape Town
300760,04/02/2026,Card,Income,Marketing,Marketing Sub,12543,Entity_425,Marketing transaction,card,Admin,Cape Town
300761,17/02/2026,Card,Income,Rent,Rent Sub,3935,Entity_814,Rent transaction,eft,Operations,Pretoria
300762,2026-02-07,Business,Income,Consulting,Consulting Sub,4976,Entity_468,Consulting transaction,Card,Sales,Johannesburg
300763,2026/02/08,Business,Expense,Sales,Sales Sub,-19240,Entity_583,Sales transaction,EFT,Admin,cape town
300764,20 Feb 2026,Card,Expense,Travel,Travel Sub,-676,Entity_397,Travel transaction,card,Sales,Johannesburg
300765,30 Jan 2026,Business,Expense,Sales,Sales Sub,-11931,Entity_105,Sales transaction,Cash,Admin,Durban
300766,2026/01/07,Card,Income,Consulting,Consulting Sub,8951,Entity_495,Consulting transaction,eft,Admin,Pretoria
300767,2026/03/10,Business,Expense,Software,Software Sub,-7685,Entity_391,Software transaction,EFT,Sales,Durban
300768,2026-02-18,Business,Expense,Software,Software Sub,-12217,Entity_60,Software transaction,eft,Operations,cape town
300769,22/01/2026,Card,Expense,Marketing,Marketing Sub,-4891,Entity_90,Marketing transaction,eft,Sales,Cape Town
300770,21 Mar 2026,Card,Income,Sales,Sales Sub,12467,Entity_814,Sales transaction,EFT,Admin,Pretoria
300771,2026/02/08,Business,Expense,Consulting,Consulting Sub,-17856,Entity_121,Consulting transaction,card,Sales,Pretoria
300772,01 Feb 2026,Card,Income,Rent,Rent Sub,6349,Entity_126,Rent transaction,card,Operations,Cape Town
300773,2026/02/23,Business,Expense,Travel,Travel Sub,-12033,Entity_329,Travel transaction,eft,Operations,Durban
300774,2026-01-30,Card,Income,Consulting,Consulting Sub,9872,Entity_423,Consulting transaction,eft,Sales,Johannesburg
300775,2026-03-31,Business,Income,Software,Software Sub,12491,Entity_926,Software transaction,Cash,Admin,Cape Town
300776,2026/02/16,Card,Expense,Consulting,Consulting Sub,"-5,067",Entity_754,Consulting transaction,Cash,Operations,Johannesburg
300777,2026-02-20,Card,Income,Marketing,Marketing Sub,9056,Entity_676,Marketing transaction,Cash,Operations,Durban
300778,20 Feb 2026,Card,Expense,Rent,Rent Sub,-10976,Entity_505,Rent transaction,Card,Admin,Durban
300779,08 Jan 2026,Business,Expense,Utilities,Utilities Sub,-8030,Entity_76,Utilities transaction,eft,Operations,Johannesburg
300780,28 Mar 2026,Business,Income,Travel,Travel Sub,"14,724",Entity_230,Travel transaction,Card,Operations,Johannesburg
300781,27/01/2026,Card,Expense,Software,Software Sub,-16042,Entity_826,Software transaction,eft,Operations,Durban
300782,2026-02-28,Card,Expense,Consulting,Consulting Sub,-6753,Entity_183,Consulting transaction,eft,Admin,Pretoria
300783,12 Mar 2026,Business,Expense,Marketing,Marketing Sub,-9364,Entity_996,Marketing transaction,eft,Admin,Cape Town
300784,2026/01/25,Business,Income,Travel,Travel Sub,"11,566",Entity_313,Travel transaction,card,Sales,Pretoria
300785,11/03/2026,Business,Expense,Consulting,Consulting Sub,-9092,Entity_823,Consulting transaction,EFT,Sales,Durban
300786,2026-03-07,Card,Expense,Consulting,Consulting Sub,-2864,Entity_564,Consulting transaction,Cash,Operations,cape town
300787,2026-03-05,Card,Expense,Software,Software Sub,-6457,Entity_948,Software transaction,card,Operations,Durban
300788,31/01/2026,Card,Expense,Utilities,Utilities Sub,"-3,361",Entity_582,Utilities transaction,Cash,Operations,Durban
300789,2026-02-20,Business,Expense,Software,Software Sub,-3672,Entity_726,Software transaction,eft,Admin,Pretoria
300790,2026/02/26,Card,Income,Travel,Travel Sub,7819,Entity_433,Travel transaction,EFT,Sales,Durban
300791,01/01/2026,Card,Income,Utilities,Utilities Sub,16669,Entity_487,Utilities transaction,EFT,Admin,Cape Town
300792,2026-03-13,Card,Expense,Utilities,Utilities Sub,-5867,Entity_12,Utilities transaction,EFT,Operations,Pretoria
300793,2026-02-28,Card,Expense,Rent,Rent Sub,-17576,Entity_121,Rent transaction,Card,Sales,Johannesburg
300794,25/03/2026,Business,Income,Marketing,Marketing Sub,4901,Entity_918,Marketing transaction,eft,Operations,Pretoria
300795,24 Feb 2026,Card,Expense,Marketing,Marketing Sub,-5104,Entity_759,Marketing transaction,Card,Operations,cape town
300796,04 Mar 2026,Business,Income,Software,Software Sub,16712,Entity_996,Software transaction,Cash,Sales,Durban
300797,2026-02-01,Business,Expense,Utilities,Utilities Sub,-15954,Entity_445,Utilities transaction,card,Admin,Durban
300798,25/02/2026,Business,Expense,Marketing,Marketing Sub,-5357,Entity_609,Marketing transaction,EFT,Admin,Johannesburg
300799,2026-02-17,Card,Income,Utilities,Utilities Sub,19974,Entity_240,Utilities transaction,EFT,Operations,Durban
300800,18/02/2026,Card,Income,Rent,Rent Sub,12454,Entity_774,Rent transaction,Card,Operations,Pretoria
300801,2026-01-22,Card,Expense,Sales,Sales Sub,-12286,Entity_753,Sales transaction,card,Admin,Pretoria
300802,23 Jan 2026,Business,Income,Utilities,Utilities Sub,11876,Entity_872,Utilities transaction,eft,Sales,cape town
300803,2026-02-21,Card,Expense,Sales,Sales Sub,-8021,Entity_125,Sales transaction,Card,Operations,Durban
300804,04 Feb 2026,Business,Expense,Utilities,Utilities Sub,-635,Entity_544,Utilities transaction,Cash,Sales,Pretoria
300805,11/01/2026,Card,Income,Rent,Rent Sub,2250,Entity_466,Rent transaction,Card,Operations,Durban
300806,2026/01/23,Card,Income,Software,Software Sub,8419,Entity_604,Software transaction,EFT,Sales,Durban
300807,2026-03-30,Card,Income,Utilities,Utilities Sub,19678,Entity_319,Utilities transaction,card,Sales,Cape Town
300808,2026-01-28,Business,Expense,Rent,Rent Sub,-2549,Entity_244,Rent transaction,Cash,Operations,Johannesburg
300809,14 Feb 2026,Business,Income,Travel,Travel Sub,5193,Entity_210,Travel transaction,card,Admin,Cape Town
300810,2026-03-28,Business,Income,Rent,Rent Sub,12396,Entity_821,Rent transaction,Cash,Sales,Cape Town
300811,13 Feb 2026,Card,Expense,Sales,Sales Sub,-14004,Entity_570,Sales transaction,EFT,Operations,Pretoria
300812,15 Mar 2026,Card,Expense,Consulting,Consulting Sub,-18428,Entity_48,Consulting transaction,card,Operations,Durban
300813,2026/02/27,Business,Income,Software,Software Sub,16955,Entity_936,Software transaction,Cash,Admin,Cape Town
300814,2026/01/07,Business,Income,Travel,Travel Sub,9246,Entity_709,Travel transaction,Card,Admin,cape town
300815,05 Mar 2026,Card,Expense,Rent,Rent Sub,-5963,Entity_719,Rent transaction,Cash,Admin,Pretoria
300816,14 Feb 2026,Business,Expense,Travel,Travel Sub,-1126,Entity_440,Travel transaction,Cash,Operations,Durban
300817,2026-03-16,Business,Expense,Marketing,Marketing Sub,-1718,Entity_167,Marketing transaction,card,Sales,Durban
300818,2026/02/27,Card,Expense,Marketing,Marketing Sub,-11578,Entity_37,Marketing transaction,Card,Operations,Johannesburg
300819,11/02/2026,Business,Income,Rent,Rent Sub,1455,Entity_7,Rent transaction,Cash,Operations,Cape Town
300820,16 Mar 2026,Business,Expense,Travel,Travel Sub,-14312,Entity_787,Travel transaction,EFT,Operations,Cape Town
300821,10/02/2026,Business,Expense,Travel,Travel Sub,-17474,Entity_907,Travel transaction,Card,Sales,Cape Town
300822,16 Mar 2026,Card,Income,Consulting,Consulting Sub,5357,Entity_668,Consulting transaction,Cash,Sales,Pretoria
300823,31/03/2026,Card,Income,Marketing,Marketing Sub,15994,Entity_657,Marketing transaction,card,Operations,Cape Town
300824,2026-01-02,Card,Expense,Rent,Rent Sub,-9753,Entity_618,Rent transaction,EFT,Operations,Durban
300825,2026-01-21,Business,Expense,Marketing,Marketing Sub,"-2,080",Entity_700,Marketing transaction,eft,Admin,cape town
300826,01/02/2026,Card,Income,Travel,Travel Sub,9093,Entity_726,Travel transaction,eft,Operations,Johannesburg
300827,2026-02-01,Card,Expense,Utilities,Utilities Sub,-7737,Entity_790,Utilities transaction,EFT,Sales,cape town
300828,2026/02/11,Card,Income,Software,Software Sub,9954,Entity_87,Software transaction,eft,Admin,cape town
300829,2026-02-26,Business,Expense,Software,Software Sub,-17931,Entity_799,Software transaction,card,Sales,Johannesburg
300830,2026/03/04,Business,Expense,Utilities,Utilities Sub,-17657,Entity_824,Utilities transaction,eft,Admin,Pretoria
300831,2026/02/17,Card,Income,Utilities,Utilities Sub,3980,Entity_433,Utilities transaction,eft,Admin,cape town
300832,2026/02/21,Card,Income,Travel,Travel Sub,19786,Entity_154,Travel transaction,Cash,Operations,Cape Town
300833,25/03/2026,Business,Income,Marketing,Marketing Sub,14052,Entity_494,Marketing transaction,Cash,Admin,Cape Town
300834,28 Jan 2026,Card,Expense,Software,Software Sub,-5362,Entity_208,Software transaction,eft,Operations,cape town
300835,2026/02/17,Card,Income,Rent,Rent Sub,19891,Entity_397,Rent transaction,Card,Admin,Pretoria
300836,2026/01/13,Business,Expense,Rent,Rent Sub,-8092,Entity_170,Rent transaction,EFT,Admin,Cape Town
300837,2026/01/23,Business,Expense,Sales,Sales Sub,-15689,Entity_602,Sales transaction,Cash,Sales,Pretoria
300838,17/03/2026,Card,Income,Travel,Travel Sub,"7,515",Entity_128,Travel transaction,EFT,Operations,Pretoria
300839,2026-01-08,Card,Expense,Consulting,Consulting Sub,-12872,Entity_303,Consulting transaction,EFT,Operations,Durban
300840,01 Jan 2026,Business,Expense,Sales,Sales Sub,-4513,Entity_874,Sales transaction,EFT,Operations,Durban
300841,24/03/2026,Card,Expense,Marketing,Marketing Sub,-947,Entity_100,Marketing transaction,eft,Sales,Pretoria
300842,2026-01-06,Business,Expense,Utilities,Utilities Sub,-11212,Entity_854,Utilities transaction,Card,Operations,Johannesburg
300843,2026-01-01,Business,Income,Consulting,Consulting Sub,13547,Entity_21,Consulting transaction,card,Admin,Pretoria
300844,27/02/2026,Business,Expense,Sales,Sales Sub,-6122,Entity_785,Sales transaction,card,Sales,Cape Town
300845,2026/02/26,Card,Expense,Rent,Rent Sub,-15293,Entity_969,Rent transaction,Cash,Admin,Durban
300846,2026-02-28,Business,Income,Rent,Rent Sub,5430,Entity_596,Rent transaction,eft,Sales,cape town
300847,2026-02-14,Card,Income,Utilities,Utilities Sub,17307,Entity_223,Utilities transaction,EFT,Operations,Durban
300848,2026/01/10,Business,Expense,Consulting,Consulting Sub,-4545,Entity_831,Consulting transaction,eft,Admin,Pretoria
300849,2026-01-02,Card,Income,Sales,Sales Sub,5481,Entity_762,Sales transaction,EFT,Sales,Cape Town
300850,2026/03/26,Card,Expense,Consulting,Consulting Sub,-11009,Entity_393,Consulting transaction,card,Admin,cape town
300851,2026/02/05,Business,Expense,Sales,Sales Sub,-4964,Entity_291,Sales transaction,eft,Sales,Johannesburg
300852,2026-03-18,Business,Income,Consulting,Consulting Sub,3540,Entity_945,Consulting transaction,Cash,Admin,Durban
300853,2026/01/15,Card,Expense,Utilities,Utilities Sub,"-4,706",Entity_376,Utilities transaction,Card,Sales,Cape Town
300854,13/01/2026,Card,Expense,Travel,Travel Sub,-2627,Entity_105,Travel transaction,Cash,Operations,Pretoria
300855,2026-01-04,Business,Expense,Rent,Rent Sub,-19507,Entity_172,Rent transaction,Card,Operations,Cape Town
300856,31/01/2026,Card,Expense,Travel,Travel Sub,-16754,Entity_387,Travel transaction,EFT,Sales,Cape Town
300857,2026/01/21,Card,Expense,Consulting,Consulting Sub,-18682,Entity_500,Consulting transaction,eft,Sales,Cape Town
300858,10/03/2026,Business,Income,Software,Software Sub,15414,Entity_813,Software transaction,card,Operations,Johannesburg
300859,27/01/2026,Business,Expense,Travel,Travel Sub,-2490,Entity_92,Travel transaction,EFT,Sales,Johannesburg
300860,2026/01/13,Card,Expense,Software,Software Sub,-2310,Entity_688,Software transaction,EFT,Admin,Durban
300861,2026-02-16,Business,Expense,Travel,Travel Sub,"-16,844",Entity_19,Travel transaction,Card,Admin,cape town
300862,2026/03/20,Business,Expense,Marketing,Marketing Sub,-12528,Entity_826,Marketing transaction,Cash,Sales,Durban
300863,26/03/2026,Business,Income,Sales,Sales Sub,3691,Entity_488,Sales transaction,Card,Operations,Durban
300864,07/03/2026,Business,Income,Marketing,Marketing Sub,11458,Entity_441,Marketing transaction,card,Sales,Cape Town
300865,2026/02/01,Business,Expense,Software,Software Sub,-10729,Entity_588,Software transaction,eft,Operations,Durban
