TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID
101289,11 Mar 2026,7,Pretoria,220,Monitor,Electronics,300,1,10,270.0,EFT,Cashier_28,4201
101290,07/01/2026,9,Cape Town,275,laptop,Electronics,"1,200",1,10,1080.0,eft,Cashier_30,1821
101291,2026/03/03,9,Johannesburg,238,Mouse,Accessories,25,3,10,67.5,EFT,Cashier_2,3206
101292,2026-03-20,6,Johannesburg,212,Monitor,Electronics,300,4,10,1080.0,eft,Cashier_30,3570
101293,2026/03/27,2,Durban,299,Keyboard,Accessories,45,2,10,81.0,card,Cashier_24,3202
101294,2026/03/13,7,Johannesburg,119,Keyboard,Accessories,45,4,10,162.0,eft,Cashier_4,3798
101295,2026/01/02,8,Durban,176,Monitor,Electronics,300,2,10,540.0,Cash,Cashier_11,4108
101296,03 Jan 2026,10,Pretoria,285,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_7,4223
101297,2026-03-25,5,Pretoria,217,Keyboard,Accessories,45,3,0,135.0,EFT,Cashier_1,2378
101298,2026/03/23,6,Johannesburg,228,Keyboard,Accessories,45,3,0,135.0,EFT,Cashier_31,4050
101299,2026/02/21,3,cape town,228,Laptop,Electronics,1200,2,0,2400.0,card,Cashier_5,1101
101300,03 Jan 2026,5,Durban,291,Laptop,Electronics,1200,4,10,4320.0,Card,Cashier_1,2045
101301,2026-03-31,5,cape town,114,Mouse,Accessories,25,2,10,45.0,card,Cashier_23,2733
101302,2026-03-02,9,Pretoria,252,Keyboard,Accessories,45,4,0,180.0,Cash,Cashier_10,3111
101303,2026-03-08,3,cape town,259,Monitor,Electronics,300,1,5,285.0,EFT,Cashier_18,2571
101304,12 Mar 2026,7,Johannesburg,129,Monitor,Electronics,300,5,10,1350.0,EFT,Cashier_23,1104
101305,05/02/2026,6,Cape Town,270,Mouse,Accessories,25,2,0,50.0,eft,Cashier_26,2376
101306,2026/02/20,6,cape town,133,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_3,1294
101307,20/03/2026,2,Cape Town,286,keyboard,Accessories,45,4,10,162.0,Card,Cashier_19,1816
101308,2026/02/11,3,cape town,176,Keyboard,Accessories,45,2,0,90.0,Cash,Cashier_2,1935
101309,14 Feb 2026,6,Johannesburg,114,laptop,Electronics,1200,5,10,5400.0,EFT,Cashier_27,1555
101310,10 Mar 2026,10,Johannesburg,167,Laptop,Electronics,1200,3,0,3600.0,EFT,Cashier_17,2784
101311,2026/02/09,6,Johannesburg,157,Laptop,Electronics,1200,1,0,1200.0,EFT,Cashier_24,3464
101312,2026-01-10,3,Durban,246,Keyboard,Accessories,45,2,0,90.0,EFT,Cashier_36,2596
101313,2026/01/29,2,Durban,284,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_33,1886
101314,29/03/2026,4,cape town,253,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_29,4934
101315,22 Jan 2026,1,Johannesburg,128,Keyboard,Accessories,45,5,0,225.0,card,Cashier_14,2208
101316,21/03/2026,9,Johannesburg,257,Monitor,Electronics,300,2,5,570.0,card,Cashier_22,1983
101317,2026/01/31,6,Durban,123,Keyboard,Accessories,45,4,0,180.0,eft,Cashier_38,4333
101318,30 Jan 2026,6,cape town,140,Mouse,Accessories,25,5,5,118.75,Card,Cashier_35,1651
101319,23 Jan 2026,1,Durban,104,Keyboard,Accessories,45,3,5,128.25,EFT,Cashier_7,1447
101320,28/01/2026,5,Durban,272,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_11,2970
101321,2026/01/08,6,Durban,167,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_26,2475
101322,16/02/2026,2,Cape Town,150,Mouse,Accessories,25,5,5,118.75,Cash,Cashier_8,1279
101323,2026/01/19,9,Johannesburg,215,Laptop,Electronics,1200,5,10,5400.0,EFT,Cashier_36,2455
101324,2026-03-26,7,cape town,263,Mouse,Accessories,25,4,10,90.0,EFT,Cashier_8,2359
101325,30 Mar 2026,9,Pretoria,236,Mouse,Accessories,25,1,0,25.0,eft,Cashier_40,1386
101326,2026/01/07,4,Cape Town,128,Mouse,Accessories,25,3,10,67.5,EFT,Cashier_34,4568
101327,24/02/2026,4,Johannesburg,159,Monitor,Electronics,300,2,5,570.0,Cash,Cashier_16,4117
101328,17 Feb 2026,5,Cape Town,268,Laptop,Electronics,1200,2,0,2400.0,Card,Cashier_2,4825
101329,2026/01/26,7,Cape Town,230,Keyboard,Accessories,45,2,5,85.5,Card,Cashier_35,1371
101330,17/02/2026,8,Durban,146,Keyboard,Accessories,45,5,0,225.0,Cash,Cashier_39,2598
101331,2026/01/24,8,Johannesburg,109,Mouse,Accessories,25,1,0,25.0,Card,Cashier_7,2858
101332,2026-01-20,7,Pretoria,162,Mouse,Accessories,25,1,5,23.75,Cash,Cashier_6,1791
101333,16/02/2026,9,Pretoria,137,Mouse,Accessories,25,2,10,45.0,eft,Cashier_18,2664
101334,24/02/2026,2,cape town,139,keyboard,Accessories,45,3,10,121.5,Card,Cashier_4,4974
101335,26 Mar 2026,8,Cape Town,245,Monitor,Electronics,300,4,0,1200.0,Cash,Cashier_32,2923
101336,26/03/2026,8,Durban,117,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_9,1512
101337,2026/03/29,8,Johannesburg,260,laptop,Electronics,1200,4,0,4800.0,EFT,Cashier_29,2399
101338,2026-03-18,6,Johannesburg,255,Mouse,Accessories,25,1,5,23.75,card,Cashier_38,3994
101339,2026/02/05,1,Durban,300,Laptop,Electronics,1200,1,0,1200.0,card,Cashier_21,4404
101340,23/01/2026,7,Pretoria,210,Monitor,Electronics,300,4,0,1200.0,eft,Cashier_1,1802
101341,23 Jan 2026,6,Durban,156,Monitor,Electronics,300,3,0,900.0,eft,Cashier_33,3494
101342,28/02/2026,6,cape town,145,Mouse,Accessories,25,1,0,25.0,Cash,Cashier_18,4263
101343,03/01/2026,5,Durban,283,Laptop,Electronics,1200,1,0,1200.0,Cash,Cashier_9,3285
101344,08/03/2026,3,Johannesburg,180,Monitor,Electronics,300,5,10,1350.0,Card,Cashier_19,3599
101345,2026-01-12,9,cape town,274,laptop,Electronics,1200,3,0,3600.0,Card,Cashier_30,3131
101346,26 Feb 2026,9,Durban,237,Monitor,Electronics,300,1,0,300.0,EFT,Cashier_7,1257
101347,2026-02-13,1,Cape Town,291,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_7,2810
101348,21 Jan 2026,2,Durban,280,Laptop,Electronics,1200,1,10,1080.0,card,Cashier_7,4244
101349,2026/01/30,6,Cape Town,138,Laptop,Electronics,1200,2,5,2280.0,EFT,Cashier_26,2422
101350,08/03/2026,5,Pretoria,165,Keyboard,Accessories,45,5,0,225.0,eft,Cashier_4,3437
101351,10 Feb 2026,8,Pretoria,102,Mouse,Accessories,25,2,5,47.5,Cash,Cashier_22,1774
101352,2026/01/12,1,Johannesburg,226,Laptop,Electronics,1200,4,0,4800.0,card,Cashier_5,2885
101353,2026-02-18,1,Durban,212,Mouse,Accessories,25,2,5,47.5,card,Cashier_40,2277
101354,2026-03-22,6,cape town,136,Monitor,Electronics,300,3,0,900.0,Card,Cashier_4,1659
101355,2026-03-22,2,Pretoria,297,Laptop,Electronics,1200,1,0,1200.0,EFT,Cashier_5,4422
101356,06/03/2026,3,Johannesburg,200,Laptop,Electronics,1200,2,0,2400.0,eft,Cashier_16,2966
101357,13/01/2026,5,cape town,151,Laptop,Electronics,1200,2,0,2400.0,card,Cashier_40,2764
101358,2026-02-09,2,cape town,232,Laptop,Electronics,1200,5,0,6000.0,eft,Cashier_8,3521
101359,2026/02/21,6,Pretoria,231,Laptop,Electronics,1200,3,10,3240.0,EFT,Cashier_2,1380
101360,24/01/2026,2,Johannesburg,166,mouse,Accessories,25,3,5,71.25,eft,Cashier_18,4582
101361,30 Mar 2026,1,Pretoria,137,Laptop,Electronics,1200,2,10,2160.0,Cash,Cashier_4,4684
101362,2026-02-14,6,cape town,141,Monitor,Electronics,300,1,0,300.0,Cash,Cashier_27,3064
101363,14 Mar 2026,1,Johannesburg,223,Mouse,Accessories,25,3,10,67.5,eft,Cashier_7,4143
101364,2026/02/19,2,Johannesburg,268,Keyboard,Accessories,45,3,0,135.0,Cash,Cashier_15,2785
101365,2026/01/31,4,Pretoria,121,Keyboard,Accessories,45,2,10,81.0,EFT,Cashier_6,1291
101366,23 Feb 2026,8,Pretoria,231,Monitor,Electronics,300,5,5,1425.0,eft,Cashier_3,2844
101367,22/01/2026,5,Johannesburg,297,Monitor,Electronics,300,3,5,855.0,Card,Cashier_9,4268
101368,2026-03-22,7,Cape Town,224,Monitor,Electronics,300,3,0,900.0,Card,Cashier_7,4709
101369,2026/03/09,4,Durban,291,Mouse,Accessories,25,5,10,112.5,EFT,Cashier_5,1792
101370,04 Mar 2026,3,Johannesburg,124,Mouse,Accessories,25,1,0,25.0,Card,Cashier_8,2081
101371,2026/01/26,1,Cape Town,299,Monitor,Electronics,300,4,10,1080.0,eft,Cashier_19,2691
101372,30/01/2026,8,Cape Town,250,Keyboard,Accessories,45,2,5,85.5,Cash,Cashier_15,1005
101373,07 Mar 2026,4,Pretoria,276,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_26,1773
101374,03 Mar 2026,10,Durban,280,monitor,Electronics,300,1,0,300.0,Cash,Cashier_24,3443
101375,2026-03-14,5,Cape Town,226,keyboard,Accessories,45,3,5,128.25,EFT,Cashier_40,2041
101376,15 Jan 2026,2,Johannesburg,187,Monitor,Electronics,300,4,0,1200.0,card,Cashier_6,4402
101377,2026-01-25,4,Johannesburg,299,Mouse,Accessories,25,3,5,71.25,EFT,Cashier_39,1710
101378,23/01/2026,2,Cape Town,167,keyboard,Accessories,45,4,0,180.0,eft,Cashier_1,2909
101379,31/01/2026,1,Pretoria,196,Laptop,Electronics,1200,2,0,2400.0,Cash,Cashier_11,3039
101380,2026/02/22,2,cape town,224,Monitor,Electronics,300,3,10,810.0,card,Cashier_27,1484
101381,2026-02-22,2,Cape Town,190,Monitor,Electronics,300,4,0,1200.0,card,Cashier_13,4988
101382,08/03/2026,4,Durban,111,Monitor,Electronics,300,3,10,810.0,EFT,Cashier_23,3952
101383,2026/03/20,7,Pretoria,292,Mouse,Accessories,25,5,0,125.0,card,Cashier_38,1145
101384,2026-03-25,10,Cape Town,213,Monitor,Electronics,300,1,5,285.0,EFT,Cashier_3,4128
101385,22 Jan 2026,10,cape town,201,Monitor,Electronics,300,4,10,1080.0,Card,Cashier_22,4252
101386,24/01/2026,8,Durban,174,Mouse,Accessories,25,2,0,50.0,card,Cashier_31,2581
101387,2026-02-07,5,Johannesburg,220,Mouse,Accessories,25,4,10,90.0,eft,Cashier_13,1999
101388,08 Mar 2026,7,Johannesburg,126,Mouse,Accessories,25,3,0,75.0,Card,Cashier_21,3164
101389,27 Jan 2026,2,Pretoria,208,Mouse,Accessories,25,2,0,50.0,Cash,Cashier_4,1342
101390,2026/01/03,4,Cape Town,243,Mouse,Accessories,25,4,5,95.0,EFT,Cashier_21,2177
101391,2026/03/07,3,Cape Town,106,keyboard,Accessories,45,1,5,42.75,Card,Cashier_2,2655
101392,15/01/2026,6,Durban,144,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_1,3164
101393,25/01/2026,5,cape town,285,mouse,Accessories,25,2,0,50.0,Card,Cashier_16,4480
101394,2026/03/24,4,Cape Town,111,Mouse,Accessories,25,4,10,90.0,EFT,Cashier_36,4512
101395,05 Mar 2026,8,Cape Town,117,Mouse,Accessories,25,4,5,95.0,card,Cashier_37,1105
101396,23 Feb 2026,8,Cape Town,153,Keyboard,Accessories,45,2,10,81.0,Cash,Cashier_22,2949
101397,18/01/2026,4,Pretoria,247,Laptop,Electronics,1200,1,0,1200.0,Cash,Cashier_7,1529
101398,01/03/2026,3,cape town,133,mouse,Accessories,25,4,10,90.0,card,Cashier_38,1149
101399,19/01/2026,8,Pretoria,277,Keyboard,Accessories,45,2,0,90.0,card,Cashier_5,1274
101400,2026-03-12,6,Cape Town,147,Mouse,Accessories,25,4,10,90.0,card,Cashier_24,2967
101401,18 Jan 2026,9,cape town,120,Mouse,Accessories,25,4,10,90.0,eft,Cashier_16,2803
101402,2026-01-25,3,Pretoria,176,Monitor,Electronics,300,3,0,900.0,Cash,Cashier_21,1618
101403,17 Jan 2026,8,Pretoria,182,Laptop,Electronics,1200,1,5,1140.0,card,Cashier_21,1798
101404,18/03/2026,10,Johannesburg,249,mouse,Accessories,25,2,10,45.0,Cash,Cashier_39,3867
101405,01 Jan 2026,4,Durban,277,Monitor,Electronics,300,3,5,855.0,EFT,Cashier_26,1931
101406,25/03/2026,10,Johannesburg,154,Keyboard,Accessories,45,5,0,225.0,Cash,Cashier_23,4552
101407,23 Feb 2026,8,cape town,300,Keyboard,Accessories,45,3,10,121.5,EFT,Cashier_6,3884
101408,2026-02-04,8,Pretoria,297,Mouse,Accessories,25,3,5,71.25,Card,Cashier_23,3023
101409,2026/03/23,3,Cape Town,173,Mouse,Accessories,25,2,10,45.0,eft,Cashier_24,2616
101410,2026-03-15,1,Johannesburg,251,Keyboard,Accessories,45,2,5,85.5,eft,Cashier_20,1453
101411,12 Jan 2026,4,Johannesburg,273,Keyboard,Accessories,45,4,10,162.0,EFT,Cashier_7,1988
101412,03/01/2026,6,Cape Town,161,Laptop,Electronics,1200,1,0,1200.0,card,Cashier_24,4650
101413,2026/03/19,6,Johannesburg,221,Laptop,Electronics,1200,1,5,1140.0,Card,Cashier_14,3399
101414,22 Mar 2026,2,cape town,179,Monitor,Electronics,300,1,5,285.0,EFT,Cashier_20,2789
101415,10/03/2026,4,Pretoria,230,Laptop,Electronics,1200,2,10,2160.0,eft,Cashier_32,4186
101416,20 Feb 2026,5,Pretoria,237,Monitor,Electronics,300,4,0,1200.0,Cash,Cashier_7,4847
101417,05 Mar 2026,2,cape town,150,Monitor,Electronics,300,4,0,1200.0,card,Cashier_8,3791
101418,06/01/2026,2,Durban,270,Keyboard,Accessories,45,5,0,225.0,EFT,Cashier_29,1948
101419,24/03/2026,10,Cape Town,104,Laptop,Electronics,1200,4,0,4800.0,Card,Cashier_39,4959
101420,05/02/2026,6,Johannesburg,127,Laptop,Electronics,1200,4,5,4560.0,EFT,Cashier_32,1419
101421,2026-02-12,10,Johannesburg,283,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_32,1974
101422,21 Mar 2026,4,Durban,225,Keyboard,Accessories,45,1,0,45.0,card,Cashier_2,2561
101423,20 Mar 2026,8,Durban,141,Laptop,Electronics,1200,2,10,2160.0,card,Cashier_32,1569
101424,22 Mar 2026,2,Pretoria,150,Monitor,Electronics,300,2,10,540.0,card,Cashier_19,3813
101425,2026/02/24,6,Durban,217,Monitor,Electronics,300,3,5,855.0,eft,Cashier_28,2552
101426,2026/01/28,4,Durban,205,Monitor,Electronics,300,2,0,600.0,eft,Cashier_1,2693
101427,10 Mar 2026,5,Pretoria,146,Keyboard,Accessories,45,2,0,90.0,card,Cashier_23,2924
101428,2026/02/23,3,Cape Town,262,Monitor,Electronics,300,3,5,855.0,card,Cashier_25,3874
101429,29 Jan 2026,4,Cape Town,286,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_32,3467
101430,03/03/2026,6,Johannesburg,114,Monitor,Electronics,300,3,10,810.0,Cash,Cashier_12,4643
101431,26 Jan 2026,5,Johannesburg,292,Mouse,Accessories,25,3,10,67.5,card,Cashier_24,4118
101432,06 Mar 2026,7,Durban,202,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_9,2653
101433,11/02/2026,1,Pretoria,296,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_38,3597
101434,2026-03-14,3,Durban,243,Laptop,Electronics,1200,2,10,2160.0,Card,Cashier_32,2002
101435,25/03/2026,9,Pretoria,296,Mouse,Accessories,25,5,10,112.5,Cash,Cashier_33,3793
101436,08 Feb 2026,9,Durban,285,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_39,2590
101437,04/02/2026,1,Durban,184,Monitor,Electronics,300,1,0,300.0,Card,Cashier_35,4753
101438,2026-02-02,3,Pretoria,234,Mouse,Accessories,25,2,5,47.5,Cash,Cashier_6,3146
101439,2026-03-07,10,Pretoria,231,Laptop,Electronics,1200,3,0,3600.0,EFT,Cashier_29,3198
101440,14/01/2026,5,Durban,231,Laptop,Electronics,1200,1,5,1140.0,eft,Cashier_26,3426
101441,2026/01/09,5,Pretoria,149,Keyboard,Accessories,45,2,5,85.5,Cash,Cashier_2,3962
101442,30 Jan 2026,6,Cape Town,106,Mouse,Accessories,25,1,10,22.5,card,Cashier_39,3817
101443,13/01/2026,2,Pretoria,275,Laptop,Electronics,1200,1,0,1200.0,eft,Cashier_7,1148
101444,2026/03/03,10,cape town,263,Mouse,Accessories,25,1,0,25.0,Card,Cashier_16,3104
101445,2026-03-03,3,Pretoria,186,Laptop,Electronics,1200,5,0,6000.0,card,Cashier_14,1285
101446,11/01/2026,6,cape town,166,Monitor,Electronics,300,2,0,600.0,EFT,Cashier_7,3063
101447,2026/03/04,1,Durban,129,Keyboard,Accessories,45,1,0,45.0,card,Cashier_38,2592
101448,02/01/2026,3,Durban,279,Monitor,Electronics,300,5,5,1425.0,EFT,Cashier_33,3363
101449,2026-03-04,5,Cape Town,107,Keyboard,Accessories,45,1,5,42.75,Cash,Cashier_33,1285
101450,24/03/2026,4,Pretoria,257,Monitor,Electronics,300,4,5,1140.0,eft,Cashier_35,2283
101451,01 Feb 2026,9,Cape Town,273,Mouse,Accessories,25,1,0,25.0,card,Cashier_14,2814
101452,2026/01/13,10,Cape Town,166,laptop,Electronics,1200,1,0,1200.0,eft,Cashier_17,4672
101453,2026/03/21,10,Durban,209,keyboard,Accessories,45,5,5,213.75,EFT,Cashier_5,2953
101454,2026/01/26,4,Durban,283,Laptop,Electronics,1200,5,0,6000.0,eft,Cashier_22,2316
101455,2026/03/30,4,Johannesburg,233,Keyboard,Accessories,45,2,10,81.0,card,Cashier_7,1748
101456,28 Jan 2026,5,Pretoria,118,Laptop,Electronics,1200,4,0,4800.0,card,Cashier_22,4182
101457,15 Mar 2026,6,Pretoria,110,mouse,Accessories,25,2,0,50.0,card,Cashier_21,2946
101458,2026-03-31,2,cape town,243,Laptop,Electronics,1200,3,10,3240.0,eft,Cashier_10,2542
101459,31/01/2026,5,Durban,219,Monitor,Electronics,300,3,0,900.0,Card,Cashier_33,2404
101460,15 Mar 2026,8,cape town,263,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_26,4335
101461,09 Jan 2026,3,Durban,193,Keyboard,Accessories,45,1,0,45.0,eft,Cashier_33,4933
101462,02 Feb 2026,6,Johannesburg,244,Keyboard,Accessories,45,1,5,42.75,Cash,Cashier_35,1729
101463,31/01/2026,9,Cape Town,158,Mouse,Accessories,25,1,10,22.5,EFT,Cashier_36,1392
101464,21/01/2026,10,Cape Town,296,Laptop,Electronics,1200,4,0,4800.0,eft,Cashier_23,2756
101465,2026-02-04,7,Pretoria,224,Monitor,Electronics,300,5,5,1425.0,Cash,Cashier_39,2690
101466,2026/01/27,10,Durban,237,Keyboard,Accessories,45,4,0,180.0,card,Cashier_36,1456
101467,2026-01-20,6,Pretoria,274,Laptop,Electronics,1200,3,0,3600.0,Cash,Cashier_3,4099
101468,01/01/2026,5,Pretoria,198,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_6,4736
101469,07 Jan 2026,2,Durban,123,monitor,Electronics,300,2,0,600.0,card,Cashier_18,4093
101470,21/01/2026,3,Pretoria,100,Monitor,Electronics,300,4,0,1200.0,card,Cashier_14,1035
101471,2026-01-16,8,Cape Town,288,Keyboard,Accessories,45,4,0,180.0,eft,Cashier_30,3251
101472,2026/03/24,5,Pretoria,205,Laptop,Electronics,1200,3,10,3240.0,card,Cashier_34,2541
101473,04/02/2026,1,Pretoria,129,Keyboard,Accessories,45,1,0,45.0,EFT,Cashier_9,1074
101474,2026-03-16,7,Pretoria,184,Monitor,Electronics,300,4,5,1140.0,EFT,Cashier_6,4517
101475,15/01/2026,2,Durban,147,Mouse,Accessories,25,4,5,95.0,Cash,Cashier_7,2948
101476,05 Jan 2026,4,Cape Town,217,Mouse,Accessories,25,2,0,50.0,Cash,Cashier_28,4045
101477,21 Jan 2026,1,Johannesburg,177,Keyboard,Accessories,45,1,5,42.75,EFT,Cashier_27,4533
101478,2026/01/07,3,Johannesburg,129,Laptop,Electronics,"1,200",2,0,2400.0,Card,Cashier_40,4431
101479,31/01/2026,7,Pretoria,150,Mouse,Accessories,25,3,5,71.25,EFT,Cashier_33,4465
101480,07 Jan 2026,1,Pretoria,269,Monitor,Electronics,300,2,0,600.0,card,Cashier_27,3916
101481,12/03/2026,10,Durban,267,Keyboard,Accessories,45,2,5,85.5,Cash,Cashier_19,2082
101482,04/02/2026,8,Cape Town,248,Keyboard,Accessories,45,1,10,40.5,EFT,Cashier_30,4729
101483,2026-01-28,7,Pretoria,119,Laptop,Electronics,1200,3,10,3240.0,card,Cashier_17,2920
101484,2026/01/08,1,Durban,118,Mouse,Accessories,25,1,0,25.0,eft,Cashier_1,3756
101485,09/02/2026,2,Johannesburg,200,Keyboard,Accessories,45,3,0,135.0,card,Cashier_27,4605
101486,2026/02/23,2,Cape Town,115,Keyboard,Accessories,45,2,0,90.0,card,Cashier_11,2052
101487,06/03/2026,9,cape town,171,Keyboard,Accessories,45,4,5,171.0,eft,Cashier_9,2762
101488,2026/01/06,6,Pretoria,184,Laptop,Electronics,1200,4,5,4560.0,Card,Cashier_27,2615
101489,2026/01/19,5,Cape Town,252,Mouse,Accessories,25,5,10,112.5,EFT,Cashier_32,4329
101490,2026/02/26,4,cape town,243,Keyboard,Accessories,45,2,0,90.0,card,Cashier_20,1756
101491,2026/03/28,5,Pretoria,143,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_13,4624
101492,10 Jan 2026,4,Cape Town,227,Keyboard,Accessories,45,1,0,45.0,Cash,Cashier_19,3373
101493,06/03/2026,2,Cape Town,168,Keyboard,Accessories,45,1,0,45.0,EFT,Cashier_32,4524
101494,2026/01/14,1,cape town,156,Keyboard,Accessories,45,4,10,162.0,EFT,Cashier_25,3631
101495,2026-02-04,10,Cape Town,283,Keyboard,Accessories,45,4,5,171.0,card,Cashier_17,4069
101496,06/01/2026,4,Cape Town,251,Mouse,Accessories,25,3,0,75.0,eft,Cashier_20,2933
101497,03/03/2026,7,Pretoria,252,Keyboard,Accessories,45,5,10,202.5,Card,Cashier_29,3115
101498,13/01/2026,9,Pretoria,103,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_34,1369
101499,16/02/2026,1,Durban,127,Laptop,Electronics,"1,200",5,0,6000.0,eft,Cashier_21,4662
101500,01/01/2026,6,cape town,179,Keyboard,Accessories,45,4,0,180.0,eft,Cashier_25,3831
101501,07 Mar 2026,6,Johannesburg,201,Monitor,Electronics,300,4,0,1200.0,eft,Cashier_8,3271
101502,27 Mar 2026,5,Cape Town,214,Laptop,Electronics,1200,3,0,3600.0,Card,Cashier_23,1313
101503,04/02/2026,7,Cape Town,216,Laptop,Electronics,1200,4,0,4800.0,EFT,Cashier_13,2025
101504,26/03/2026,8,cape town,123,keyboard,Accessories,45,2,10,81.0,eft,Cashier_29,2668
101505,2026/03/22,7,Durban,224,Laptop,Electronics,1200,4,0,4800.0,Card,Cashier_17,1983
101506,19 Mar 2026,2,Durban,264,Laptop,Electronics,1200,3,0,3600.0,eft,Cashier_34,4021
101507,2026-03-28,1,Durban,245,Monitor,Electronics,300,1,0,300.0,card,Cashier_24,2274
101508,24 Jan 2026,5,Pretoria,275,Mouse,Accessories,25,3,0,75.0,eft,Cashier_7,4883
101509,13/03/2026,9,Johannesburg,144,Monitor,Electronics,300,3,0,900.0,EFT,Cashier_8,1302
101510,05 Mar 2026,1,Cape Town,163,Mouse,Accessories,25,5,10,112.5,card,Cashier_39,2294
101511,2026/03/12,4,Durban,208,Laptop,Electronics,1200,3,5,3420.0,card,Cashier_31,1098
101512,2026-03-23,3,Pretoria,105,Laptop,Electronics,"1,200",2,5,2280.0,Cash,Cashier_35,3682
101513,2026-02-03,6,Cape Town,205,Mouse,Accessories,25,5,10,112.5,eft,Cashier_7,2934
101514,2026-02-02,6,Johannesburg,216,Mouse,Accessories,25,2,0,50.0,Card,Cashier_37,3217
101515,2026/02/23,10,Pretoria,152,Keyboard,Accessories,45,5,5,213.75,eft,Cashier_36,2750
101516,2026-01-24,10,Johannesburg,177,Laptop,Electronics,1200,1,10,1080.0,Card,Cashier_21,4198
101517,08/02/2026,2,cape town,206,Mouse,Accessories,25,4,0,100.0,EFT,Cashier_8,4828
101518,2026-01-08,1,Cape Town,223,Monitor,Electronics,300,2,0,600.0,card,Cashier_40,1535
101519,2026-02-19,10,Pretoria,281,Laptop,Electronics,1200,5,10,5400.0,Cash,Cashier_6,2547
101520,25/03/2026,10,Cape Town,218,Laptop,Electronics,1200,5,5,5700.0,card,Cashier_21,2413
101521,2026/02/10,1,cape town,106,Mouse,Accessories,25,1,0,25.0,EFT,Cashier_28,1124
101522,11 Feb 2026,4,cape town,121,Monitor,Electronics,300,1,0,300.0,card,Cashier_4,4243
101523,2026-01-25,10,Durban,294,Monitor,Electronics,300,1,10,270.0,Card,Cashier_18,4892
101524,18/03/2026,8,cape town,214,keyboard,Accessories,45,3,0,135.0,card,Cashier_10,4721
101525,31/03/2026,7,cape town,125,Keyboard,Accessories,45,1,5,42.75,Card,Cashier_23,2232
101526,2026/02/26,1,Johannesburg,203,Laptop,Electronics,1200,5,0,6000.0,Cash,Cashier_1,3751
101527,02/02/2026,4,Cape Town,110,Mouse,Accessories,25,4,0,100.0,EFT,Cashier_11,2481
101528,23 Jan 2026,5,Durban,289,Monitor,Electronics,300,3,5,855.0,card,Cashier_28,2182
101529,16/02/2026,5,Cape Town,220,Mouse,Accessories,25,4,5,95.0,EFT,Cashier_22,3635
101530,2026/02/05,3,Cape Town,164,Mouse,Accessories,25,2,0,50.0,card,Cashier_1,2559
101531,19 Jan 2026,8,Pretoria,153,Monitor,Electronics,300,1,0,300.0,card,Cashier_18,4836
101532,25/01/2026,2,Durban,199,Keyboard,Accessories,45,2,0,90.0,EFT,Cashier_33,3522
101533,31/01/2026,9,Johannesburg,227,Keyboard,Accessories,45,5,0,225.0,EFT,Cashier_17,4065
101534,24 Jan 2026,2,cape town,246,Mouse,Accessories,25,4,10,90.0,eft,Cashier_3,2505
101535,2026-02-18,8,Cape Town,291,Mouse,Accessories,25,2,0,50.0,card,Cashier_14,4331
101536,2026-01-03,2,Cape Town,252,Laptop,Electronics,1200,2,0,2400.0,Cash,Cashier_9,4287
101537,2026/02/11,9,Cape Town,258,Monitor,Electronics,300,2,10,540.0,eft,Cashier_10,3197
101538,2026-01-11,7,Durban,253,Laptop,Electronics,1200,4,5,4560.0,eft,Cashier_22,2744
101539,08 Feb 2026,10,Cape Town,296,Laptop,Electronics,1200,3,0,3600.0,EFT,Cashier_33,1819
101540,2026-03-03,6,Pretoria,212,Keyboard,Accessories,45,5,5,213.75,eft,Cashier_4,1835
101541,2026/01/04,3,Johannesburg,265,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_6,3576
101542,2026/01/06,3,Durban,160,Laptop,Electronics,"1,200",1,0,1200.0,eft,Cashier_36,4556
101543,2026-01-12,3,Johannesburg,219,Monitor,Electronics,300,1,10,270.0,eft,Cashier_37,3050
101544,2026-02-18,2,Durban,193,Keyboard,Accessories,45,2,10,81.0,Card,Cashier_4,1502
101545,2026/03/13,2,Cape Town,231,Mouse,Accessories,25,1,5,23.75,EFT,Cashier_20,2735
101546,2026-01-02,2,Durban,223,Keyboard,Accessories,45,3,5,128.25,card,Cashier_37,4942
