TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID,ExpectedRevenue
100727,2026-02-17T00:00:00Z,9,Pretoria,120,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_24,2301,4800
100728,2026-03-30T00:00:00Z,6,Johannesburg,238,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_11,4681,6000
100729,2026-01-05T00:00:00Z,4,Durban,205,Mouse,Accessories,25,2,0,50,Card,Cashier_21,4356,50
100730,2026-03-12T00:00:00Z,3,Pretoria,130,Mouse,Accessories,25,2,0,50,Eft,Cashier_7,1065,50
100731,2026-01-18T00:00:00Z,7,Johannesburg,148,Monitor,Electronics,300,2,0,600,Eft,Cashier_32,4219,600
100732,2026-03-15T00:00:00Z,2,Johannesburg,187,Monitor,Electronics,300,5,10,1350,Eft,Cashier_25,2148,1350
100733,2026-02-03T00:00:00Z,3,Cape Town,147,Monitor,Electronics,300,3,0,900,Card,Cashier_16,2653,900
100734,2026-01-17T00:00:00Z,2,Pretoria,197,Mouse,Accessories,25,3,5,71.25,Card,Cashier_7,1870,71.25
100735,2026-02-15T00:00:00Z,2,Cape Town,257,Monitor,Electronics,300,1,0,300,Card,Cashier_14,2907,300
100736,2026-03-03T00:00:00Z,7,Cape Town,103,Mouse,Accessories,25,5,0,125,Card,Cashier_4,1958,125
100737,2026-01-18T00:00:00Z,5,Pretoria,191,Keyboard,Accessories,45,3,0,135,Eft,Cashier_22,3031,135
100738,2026-02-16T00:00:00Z,1,Pretoria,159,Mouse,Accessories,25,3,5,71.25,Card,Cashier_36,3705,71.25
100739,2026-01-09T00:00:00Z,2,Cape Town,245,Keyboard,Accessories,45,2,10,81,Card,Cashier_33,4675,81
100740,2026-01-29T00:00:00Z,4,Pretoria,265,Mouse,Accessories,25,1,0,25,Card,Cashier_37,2174,25
100741,2026-03-27T00:00:00Z,3,Durban,198,Monitor,Electronics,300,2,0,600,Card,Cashier_37,3165,600
100742,2026-01-22T00:00:00Z,4,Durban,116,Mouse,Accessories,25,5,0,125,Card,Cashier_32,1512,125
100743,2026-01-15T00:00:00Z,3,Cape Town,256,Monitor,Electronics,300,2,10,540,Cash,Cashier_40,2559,540
100744,2026-03-24T00:00:00Z,7,Cape Town,211,Keyboard,Accessories,45,1,0,45,Eft,Cashier_2,1004,45
100745,2026-01-27T00:00:00Z,10,Johannesburg,264,Keyboard,Accessories,45,1,0,45,Card,Cashier_18,2525,45
100746,2026-02-18T00:00:00Z,9,Durban,175,Monitor,Electronics,300,5,0,1500,Card,Cashier_13,2939,1500
100747,2026-03-20T00:00:00Z,10,Cape Town,264,Laptop,Electronics,1200,3,0,3600,Eft,Cashier_3,1649,3600
100748,2026-02-20T00:00:00Z,2,Johannesburg,291,Mouse,Accessories,25,3,10,67.5,Card,Cashier_18,3479,67.5
100749,2026-02-26T00:00:00Z,7,Cape Town,149,Mouse,Accessories,25,2,10,45,Eft,Cashier_12,2795,45
100750,2026-01-20T00:00:00Z,7,Cape Town,254,Laptop,Electronics,1200,1,0,1200,Card,Cashier_21,2787,1200
100751,2026-01-05T00:00:00Z,5,Durban,227,Monitor,Electronics,300,3,0,900,Cash,Cashier_37,1579,900
100752,2026-03-04T00:00:00Z,7,Cape Town,213,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_17,1829,1200
100753,2026-02-16T00:00:00Z,2,Durban,256,Monitor,Electronics,300,2,10,540,Cash,Cashier_15,1224,540
100754,2026-02-25T00:00:00Z,9,Pretoria,287,Laptop,Electronics,1200,3,0,3600,Card,Cashier_5,2260,3600
100755,2026-01-04T00:00:00Z,8,Cape Town,112,Laptop,Electronics,1200,5,0,6000,Card,Cashier_16,1916,6000
100756,2026-02-24T00:00:00Z,3,Johannesburg,114,Mouse,Accessories,25,5,0,125,Cash,Cashier_28,4970,125
100757,2026-03-15T00:00:00Z,4,Durban,171,Laptop,Electronics,1200,3,0,3600,Cash,Cashier_19,4664,3600
100758,2026-02-20T00:00:00Z,3,Cape Town,171,Laptop,Electronics,1200,1,10,1080,Cash,Cashier_3,4172,1080
100759,2026-03-22T00:00:00Z,8,Cape Town,139,Keyboard,Accessories,45,2,10,81,Card,Cashier_9,2857,81
100760,2026-02-10T00:00:00Z,10,Cape Town,192,Mouse,Accessories,25,2,0,50,Card,Cashier_12,1490,50
100761,2026-01-19T00:00:00Z,3,Durban,108,Laptop,Electronics,1200,5,0,6000,Card,Cashier_12,1326,6000
100762,2026-03-19T00:00:00Z,5,Durban,242,Laptop,Electronics,1200,1,5,1140,Eft,Cashier_36,4258,1140
100763,2026-02-22T00:00:00Z,1,Johannesburg,298,Mouse,Accessories,25,2,5,47.5,Eft,Cashier_29,1827,47.5
100764,2026-01-09T00:00:00Z,4,Durban,277,Monitor,Electronics,300,2,0,600,Cash,Cashier_2,4621,600
100765,2026-01-17T00:00:00Z,10,Pretoria,189,Keyboard,Accessories,45,5,0,225,Cash,Cashier_11,4111,225
100766,2026-02-17T00:00:00Z,5,Cape Town,190,Monitor,Electronics,300,4,0,1200,Eft,Cashier_11,4010,1200
100767,2026-03-09T00:00:00Z,10,Cape Town,157,Mouse,Accessories,25,3,0,75,Card,Cashier_17,3783,75
100768,2026-02-17T00:00:00Z,1,Cape Town,235,Keyboard,Accessories,45,4,5,171,Eft,Cashier_19,3866,171
100769,2026-01-15T00:00:00Z,10,Pretoria,259,Keyboard,Accessories,45,2,0,90,Card,Cashier_12,1916,90
100770,2026-02-22T00:00:00Z,9,Johannesburg,212,Keyboard,Accessories,45,1,0,45,Card,Cashier_35,4790,45
100771,2026-03-16T00:00:00Z,6,Durban,172,Keyboard,Accessories,45,4,10,162,Cash,Cashier_31,2772,162
100772,2026-02-17T00:00:00Z,7,Cape Town,232,Monitor,Electronics,300,2,0,600,Card,Cashier_34,1435,600
100773,2026-03-04T00:00:00Z,8,Durban,144,Laptop,Electronics,1200,5,0,6000,Card,Cashier_3,4174,6000
100774,2026-01-01T00:00:00Z,4,Pretoria,181,Keyboard,Accessories,45,1,0,45,Cash,Cashier_7,1536,45
100775,2026-02-10T00:00:00Z,6,Cape Town,245,Keyboard,Accessories,45,3,0,135,Card,Cashier_19,4292,135
100776,2026-03-26T00:00:00Z,9,Pretoria,216,Monitor,Electronics,300,1,0,300,Cash,Cashier_7,1426,300
100777,2026-01-05T00:00:00Z,1,Cape Town,148,Keyboard,Accessories,45,4,10,162,Cash,Cashier_31,2777,162
100778,2026-01-11T00:00:00Z,8,Johannesburg,224,Keyboard,Accessories,45,4,10,162,Card,Cashier_7,4993,162
100779,2026-01-24T00:00:00Z,7,Pretoria,104,Monitor,Electronics,300,2,5,570,Eft,Cashier_37,1746,570
100780,2026-02-17T00:00:00Z,2,Cape Town,159,Laptop,Electronics,1200,4,0,4800,Card,Cashier_31,1677,4800
100781,2026-03-20T00:00:00Z,8,Cape Town,176,Monitor,Electronics,300,3,0,900,Eft,Cashier_29,2982,900
100782,2026-01-03T00:00:00Z,4,Cape Town,118,Laptop,Electronics,1200,3,10,3240,Cash,Cashier_27,2683,3240
100783,2026-01-29T00:00:00Z,8,Cape Town,145,Keyboard,Accessories,45,3,5,128.25,Eft,Cashier_35,2446,128.25
100784,2026-01-21T00:00:00Z,6,Durban,155,Mouse,Accessories,25,3,0,75,Cash,Cashier_17,1010,75
100785,2026-02-18T00:00:00Z,4,Johannesburg,279,Keyboard,Accessories,45,2,5,85.5,Eft,Cashier_19,4618,85.5
100786,2026-01-27T00:00:00Z,7,Cape Town,100,Keyboard,Accessories,45,4,0,180,Card,Cashier_24,2587,180
100787,2026-01-30T00:00:00Z,7,Johannesburg,184,Keyboard,Accessories,45,2,0,90,Cash,Cashier_4,4105,90
100788,2026-03-18T00:00:00Z,1,Pretoria,256,Keyboard,Accessories,45,3,10,121.5,Cash,Cashier_3,3159,121.5
100789,2026-03-29T00:00:00Z,6,Durban,171,Mouse,Accessories,25,3,0,75,Eft,Cashier_20,1393,75
100790,2026-02-24T00:00:00Z,6,Cape Town,181,Mouse,Accessories,25,2,10,45,Eft,Cashier_31,1938,45
100791,2026-02-25T00:00:00Z,10,Pretoria,272,Monitor,Electronics,300,5,0,1500,Card,Cashier_22,1282,1500
100792,2026-01-27T00:00:00Z,10,Cape Town,219,Mouse,Accessories,25,1,0,25,Card,Cashier_30,1599,25
100793,2026-03-27T00:00:00Z,7,Cape Town,109,Keyboard,Accessories,45,4,10,162,Cash,Cashier_9,2339,162
100794,2026-01-08T00:00:00Z,4,Cape Town,274,Monitor,Electronics,300,4,0,1200,Eft,Cashier_19,4014,1200
100795,2026-01-27T00:00:00Z,10,Durban,289,Monitor,Electronics,300,1,0,300,Cash,Cashier_29,3474,300
100796,2026-03-17T00:00:00Z,3,Cape Town,106,Keyboard,Accessories,45,1,0,45,Card,Cashier_27,4157,45
100797,2026-01-31T00:00:00Z,8,Durban,258,Keyboard,Accessories,45,5,0,225,Card,Cashier_4,4158,225
100798,2026-02-04T00:00:00Z,5,Pretoria,244,Keyboard,Accessories,45,2,5,85.5,Cash,Cashier_5,2076,85.5
100799,2026-01-19T00:00:00Z,7,Cape Town,183,Mouse,Accessories,25,4,0,100,Card,Cashier_28,4650,100
100800,2026-01-09T00:00:00Z,5,Pretoria,270,Laptop,Electronics,1200,5,10,5400,Cash,Cashier_37,2282,5400
100801,2026-02-06T00:00:00Z,5,Durban,239,Keyboard,Accessories,45,2,10,81,Cash,Cashier_36,1786,81
100802,2026-03-22T00:00:00Z,2,Johannesburg,159,Mouse,Accessories,25,2,0,50,Cash,Cashier_13,4479,50
100803,2026-01-09T00:00:00Z,4,Cape Town,221,Mouse,Accessories,25,2,10,45,Cash,Cashier_4,1163,45
100804,2026-03-26T00:00:00Z,10,Durban,111,Mouse,Accessories,25,5,0,125,Eft,Cashier_15,1817,125
100805,2026-02-15T00:00:00Z,6,Johannesburg,221,Laptop,Electronics,1200,4,5,4560,Card,Cashier_30,4652,4560
100806,2026-02-07T00:00:00Z,7,Johannesburg,128,Keyboard,Accessories,45,3,0,135,Eft,Cashier_14,2132,135
100807,2026-03-03T00:00:00Z,2,Johannesburg,282,Monitor,Electronics,300,3,0,900,Card,Cashier_7,1446,900
100808,2026-03-14T00:00:00Z,6,Cape Town,185,Laptop,Electronics,1200,4,5,4560,Cash,Cashier_1,3636,4560
100809,2026-02-24T00:00:00Z,6,Durban,210,Monitor,Electronics,300,1,0,300,Card,Cashier_20,2569,300
100810,2026-03-27T00:00:00Z,9,Durban,205,Mouse,Accessories,25,4,10,90,Card,Cashier_8,3577,90
100811,2026-02-17T00:00:00Z,4,Pretoria,267,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_4,4105,2400
100812,2026-03-14T00:00:00Z,3,Cape Town,255,Monitor,Electronics,300,4,5,1140,Card,Cashier_30,2406,1140
100813,2026-01-23T00:00:00Z,2,Durban,231,Mouse,Accessories,25,1,0,25,Card,Cashier_40,4315,25
100814,2026-02-17T00:00:00Z,8,Pretoria,207,Monitor,Electronics,300,2,10,540,Eft,Cashier_1,4758,540
100815,2026-01-08T00:00:00Z,7,Johannesburg,114,Monitor,Electronics,300,1,0,300,Eft,Cashier_32,2077,300
100816,2026-03-16T00:00:00Z,3,Johannesburg,273,Monitor,Electronics,300,4,0,1200,Eft,Cashier_16,4662,1200
100817,2026-03-26T00:00:00Z,6,Durban,286,Laptop,Electronics,1200,2,5,2280,Card,Cashier_33,1853,2280
100818,2026-02-23T00:00:00Z,4,Cape Town,171,Laptop,Electronics,1200,1,5,1140,Card,Cashier_1,1481,1140
100819,2026-03-27T00:00:00Z,10,Johannesburg,248,Laptop,Electronics,1200,3,0,3600,Eft,Cashier_15,4574,3600
100820,2026-01-24T00:00:00Z,4,Cape Town,136,Keyboard,Accessories,45,4,5,171,Eft,Cashier_31,4740,171
100821,2026-02-17T00:00:00Z,6,Durban,106,Keyboard,Accessories,45,1,5,42.75,Eft,Cashier_5,1264,42.75
100822,2026-02-17T00:00:00Z,4,Cape Town,165,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_26,3008,22.5
100823,2026-02-23T00:00:00Z,5,Pretoria,202,Mouse,Accessories,25,4,5,95,Card,Cashier_1,1876,95
100824,2026-03-19T00:00:00Z,10,Durban,199,Keyboard,Accessories,45,5,0,225,Eft,Cashier_32,2481,225
100825,2026-01-23T00:00:00Z,8,Cape Town,246,Monitor,Electronics,300,2,0,600,Card,Cashier_4,2651,600
100826,2026-03-16T00:00:00Z,3,Pretoria,199,Laptop,Electronics,1200,2,5,2280,Card,Cashier_29,3792,2280
100827,2026-03-13T00:00:00Z,1,Cape Town,190,Keyboard,Accessories,45,4,5,171,Card,Cashier_33,4835,171
100828,2026-02-01T00:00:00Z,4,Johannesburg,158,Keyboard,Accessories,45,1,10,40.5,Eft,Cashier_22,1511,40.5
100829,2026-01-19T00:00:00Z,6,Johannesburg,202,Keyboard,Accessories,45,5,0,225,Card,Cashier_30,4040,225
100830,2026-03-23T00:00:00Z,5,Cape Town,288,Keyboard,Accessories,45,4,5,171,Card,Cashier_34,3739,171
100831,2026-02-16T00:00:00Z,10,Cape Town,243,Mouse,Accessories,25,3,0,75,Card,Cashier_23,2662,75
100832,2026-01-24T00:00:00Z,8,Cape Town,159,Laptop,Electronics,1200,2,0,2400,Card,Cashier_23,1118,2400
100833,2026-01-25T00:00:00Z,1,Johannesburg,269,Keyboard,Accessories,45,1,0,45,Eft,Cashier_15,4586,45
100834,2026-02-14T00:00:00Z,8,Durban,184,Mouse,Accessories,25,5,0,125,Card,Cashier_39,4153,125
100835,2026-01-28T00:00:00Z,7,Durban,268,Monitor,Electronics,300,1,5,285,Card,Cashier_38,2618,285
100836,2026-01-08T00:00:00Z,6,Johannesburg,154,Mouse,Accessories,25,2,5,47.5,Cash,Cashier_29,1784,47.5
100837,2026-02-24T00:00:00Z,6,Pretoria,172,Keyboard,Accessories,45,1,10,40.5,Eft,Cashier_34,3804,40.5
100838,2026-03-22T00:00:00Z,4,Cape Town,125,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_14,2272,40.5
100839,2026-03-27T00:00:00Z,2,Cape Town,257,Monitor,Electronics,300,5,10,1350,Card,Cashier_24,3285,1350
100840,2026-01-15T00:00:00Z,7,Cape Town,100,Keyboard,Accessories,45,1,0,45,Eft,Cashier_28,2252,45
100841,2026-03-30T00:00:00Z,10,Cape Town,136,Keyboard,Accessories,45,4,0,180,Card,Cashier_29,1261,180
100842,2026-01-22T00:00:00Z,5,Pretoria,165,Keyboard,Accessories,45,3,0,135,Eft,Cashier_12,3162,135
100843,2026-03-17T00:00:00Z,6,Pretoria,137,Laptop,Electronics,1200,3,0,3600,Eft,Cashier_11,2747,3600
100844,2026-03-06T00:00:00Z,2,Cape Town,147,Monitor,Electronics,300,4,0,1200,Cash,Cashier_33,2576,1200
100845,2026-01-02T00:00:00Z,4,Pretoria,274,Keyboard,Accessories,45,2,0,90,Card,Cashier_6,3457,90
100846,2026-02-10T00:00:00Z,2,Cape Town,255,Keyboard,Accessories,45,2,0,90,Eft,Cashier_28,4462,90
100847,2026-01-16T00:00:00Z,7,Cape Town,143,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_11,1539,2400
100848,2026-03-21T00:00:00Z,5,Pretoria,172,Keyboard,Accessories,45,3,10,121.5,Eft,Cashier_20,1084,121.5
100849,2026-01-21T00:00:00Z,7,Durban,221,Laptop,Electronics,1200,3,5,3420,Card,Cashier_35,4224,3420
100850,2026-01-16T00:00:00Z,10,Durban,211,Mouse,Accessories,25,2,10,45,Cash,Cashier_18,3739,45
100851,2026-03-24T00:00:00Z,1,Pretoria,227,Laptop,Electronics,1200,3,10,3240,Card,Cashier_38,2397,3240
100852,2026-01-11T00:00:00Z,9,Durban,270,Keyboard,Accessories,45,1,10,40.5,Card,Cashier_22,1308,40.5
100853,2026-02-11T00:00:00Z,5,Cape Town,130,Laptop,Electronics,1200,1,0,1200,Card,Cashier_12,2090,1200
100854,2026-02-12T00:00:00Z,10,Cape Town,105,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_27,4918,6000
100855,2026-03-05T00:00:00Z,2,Cape Town,244,Monitor,Electronics,300,4,0,1200,Card,Cashier_36,4567,1200
100856,2026-03-16T00:00:00Z,8,Cape Town,243,Mouse,Accessories,25,2,10,45,Card,Cashier_12,2473,45
100857,2026-03-01T00:00:00Z,1,Pretoria,111,Keyboard,Accessories,45,4,0,180,Cash,Cashier_8,2211,180
100858,2026-01-15T00:00:00Z,6,Cape Town,121,Mouse,Accessories,25,3,5,71.25,Cash,Cashier_11,4369,71.25
100859,2026-01-21T00:00:00Z,2,Cape Town,220,Laptop,Electronics,1200,2,10,2160,Cash,Cashier_27,2697,2160
100860,2026-02-12T00:00:00Z,1,Cape Town,141,Keyboard,Accessories,45,3,0,135,Card,Cashier_20,3570,135
100861,2026-02-14T00:00:00Z,10,Johannesburg,292,Keyboard,Accessories,45,2,0,90,Card,Cashier_5,1341,90
100862,2026-03-01T00:00:00Z,2,Durban,260,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_25,1814,213.75
100863,2026-02-20T00:00:00Z,7,Durban,211,Keyboard,Accessories,45,1,5,42.75,Card,Cashier_25,4927,42.75
100864,2026-02-01T00:00:00Z,6,Johannesburg,121,Keyboard,Accessories,45,1,0,45,Card,Cashier_12,1007,45
100865,2026-03-02T00:00:00Z,5,Johannesburg,176,Mouse,Accessories,25,5,0,125,Card,Cashier_35,4219,125
100866,2026-03-16T00:00:00Z,7,Cape Town,240,Mouse,Accessories,25,5,10,112.5,Cash,Cashier_8,2219,112.5
100867,2026-03-14T00:00:00Z,7,Cape Town,160,Mouse,Accessories,25,1,0,25,Cash,Cashier_30,1537,25
100868,2026-01-03T00:00:00Z,2,Johannesburg,135,Monitor,Electronics,300,2,10,540,Eft,Cashier_1,2235,540
100869,2026-01-01T00:00:00Z,6,Johannesburg,231,Mouse,Accessories,25,3,0,75,Card,Cashier_8,4188,75
100870,2026-01-27T00:00:00Z,8,Cape Town,232,Mouse,Accessories,25,4,5,95,Eft,Cashier_27,2767,95
100871,2026-02-03T00:00:00Z,4,Johannesburg,124,Monitor,Electronics,300,2,10,540,Cash,Cashier_20,2422,540
100872,2026-03-20T00:00:00Z,8,Durban,198,Laptop,Electronics,1200,1,0,1200,Card,Cashier_16,2787,1200
100873,2026-02-16T00:00:00Z,1,Durban,280,Monitor,Electronics,300,2,5,570,Eft,Cashier_12,2308,570
100874,2026-03-10T00:00:00Z,9,Pretoria,276,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_38,3195,5400
100875,2026-01-25T00:00:00Z,3,Johannesburg,134,Monitor,Electronics,300,4,0,1200,Card,Cashier_2,1203,1200
100876,2026-01-31T00:00:00Z,9,Pretoria,196,Laptop,Electronics,1200,3,0,3600,Card,Cashier_19,1499,3600
100877,2026-03-14T00:00:00Z,5,Cape Town,150,Mouse,Accessories,25,1,5,23.75,Cash,Cashier_2,2436,23.75
100878,2026-03-27T00:00:00Z,1,Durban,297,Monitor,Electronics,300,1,0,300,Eft,Cashier_16,4307,300
100879,2026-02-26T00:00:00Z,1,Cape Town,177,Laptop,Electronics,1200,4,10,4320,Eft,Cashier_36,3904,4320
100880,2026-01-02T00:00:00Z,3,Cape Town,114,Laptop,Electronics,1200,4,0,4800,Cash,Cashier_5,1905,4800
100881,2026-02-14T00:00:00Z,5,Durban,144,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_40,1588,6000
100882,2026-01-27T00:00:00Z,10,Johannesburg,217,Keyboard,Accessories,45,2,10,81,Card,Cashier_12,1640,81
100883,2026-01-18T00:00:00Z,9,Cape Town,203,Monitor,Electronics,300,4,5,1140,Cash,Cashier_12,3226,1140
100884,2026-03-23T00:00:00Z,1,Cape Town,265,Keyboard,Accessories,45,1,5,42.75,Eft,Cashier_1,2892,42.75
100885,2026-01-08T00:00:00Z,6,Pretoria,266,Monitor,Electronics,300,3,0,900,Card,Cashier_4,1502,900
100886,2026-03-15T00:00:00Z,2,Johannesburg,204,Mouse,Accessories,25,2,0,50,Eft,Cashier_25,3080,50
100887,2026-01-31T00:00:00Z,4,Cape Town,182,Mouse,Accessories,25,3,0,75,Card,Cashier_21,3223,75
100888,2026-02-08T00:00:00Z,2,Cape Town,147,Keyboard,Accessories,45,1,0,45,Eft,Cashier_24,1831,45
100889,2026-02-18T00:00:00Z,5,Cape Town,116,Mouse,Accessories,25,3,0,75,Eft,Cashier_33,2895,75
100890,2026-02-11T00:00:00Z,10,Cape Town,267,Mouse,Accessories,25,5,0,125,Cash,Cashier_29,1689,125
100891,2026-01-01T00:00:00Z,3,Cape Town,127,Laptop,Electronics,1200,4,0,4800,Card,Cashier_8,4706,4800
100892,2026-02-20T00:00:00Z,5,Cape Town,157,Laptop,Electronics,1200,5,10,5400,Card,Cashier_7,2079,5400
100893,2026-03-30T00:00:00Z,6,Durban,171,Keyboard,Accessories,45,3,5,128.25,Eft,Cashier_14,2711,128.25
100894,2026-02-20T00:00:00Z,1,Johannesburg,133,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_16,3751,40.5
100895,2026-03-18T00:00:00Z,6,Cape Town,249,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_26,3918,118.75
100896,2026-02-13T00:00:00Z,9,Pretoria,289,Laptop,Electronics,1200,5,0,6000,Card,Cashier_27,4805,6000
100897,2026-02-06T00:00:00Z,1,Johannesburg,113,Keyboard,Accessories,45,1,0,45,Eft,Cashier_31,3045,45
100898,2026-01-07T00:00:00Z,5,Johannesburg,231,Laptop,Electronics,1200,2,0,2400,Cash,Cashier_32,4801,2400
100899,2026-01-25T00:00:00Z,1,Cape Town,108,Laptop,Electronics,1200,5,0,6000,Cash,Cashier_27,4208,6000
100900,2026-02-01T00:00:00Z,1,Durban,181,Mouse,Accessories,25,2,0,50,Eft,Cashier_25,1531,50
100901,2026-02-06T00:00:00Z,7,Pretoria,125,Keyboard,Accessories,45,2,0,90,Cash,Cashier_38,2437,90
100902,2026-01-09T00:00:00Z,1,Durban,284,Monitor,Electronics,300,4,10,1080,Card,Cashier_21,4771,1080
100903,2026-01-19T00:00:00Z,3,Pretoria,192,Mouse,Accessories,25,2,5,47.5,Eft,Cashier_14,4631,47.5
100904,2026-01-23T00:00:00Z,8,Cape Town,198,Mouse,Accessories,25,4,5,95,Eft,Cashier_20,2403,95
100905,2026-01-01T00:00:00Z,2,Johannesburg,256,Laptop,Electronics,1200,3,10,3240,Eft,Cashier_14,1414,3240
100906,2026-02-10T00:00:00Z,10,Cape Town,142,Laptop,Electronics,1200,5,5,5700,Card,Cashier_4,3022,5700
100907,2026-03-17T00:00:00Z,2,Durban,245,Monitor,Electronics,300,1,0,300,Card,Cashier_34,4404,300
100908,2026-01-12T00:00:00Z,3,Durban,161,Laptop,Electronics,1200,3,10,3240,Eft,Cashier_17,3269,3240
100909,2026-03-07T00:00:00Z,7,Cape Town,183,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_7,1884,5400
100910,2026-02-10T00:00:00Z,2,Cape Town,290,Keyboard,Accessories,45,5,10,202.5,Eft,Cashier_30,4827,202.5
100911,2026-01-28T00:00:00Z,1,Pretoria,118,Monitor,Electronics,300,5,5,1425,Card,Cashier_21,4632,1425
100912,2026-03-08T00:00:00Z,1,Durban,272,Monitor,Electronics,300,1,10,270,Eft,Cashier_19,4559,270
100913,2026-01-27T00:00:00Z,9,Cape Town,269,Monitor,Electronics,300,3,5,855,Eft,Cashier_8,4333,855
100914,2026-02-22T00:00:00Z,2,Cape Town,149,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_1,1759,1200
100915,2026-01-01T00:00:00Z,9,Cape Town,159,Mouse,Accessories,25,2,0,50,Eft,Cashier_10,1680,50
100916,2026-03-25T00:00:00Z,1,Cape Town,273,Laptop,Electronics,1200,2,10,2160,Cash,Cashier_4,1881,2160
100917,2026-01-12T00:00:00Z,4,Cape Town,260,Monitor,Electronics,300,1,0,300,Card,Cashier_27,4150,300
100918,2026-01-01T00:00:00Z,2,Johannesburg,178,Monitor,Electronics,300,1,0,300,Cash,Cashier_4,1409,300
100919,2026-02-22T00:00:00Z,9,Johannesburg,237,Keyboard,Accessories,45,3,0,135,Eft,Cashier_7,1481,135
100920,2026-01-19T00:00:00Z,7,Johannesburg,260,Laptop,Electronics,1200,1,0,1200,Card,Cashier_19,3642,1200
100921,2026-03-07T00:00:00Z,8,Durban,257,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_16,4451,6000
100922,2026-03-28T00:00:00Z,9,Cape Town,216,Laptop,Electronics,1200,3,0,3600,Card,Cashier_39,1051,3600
100923,2026-03-02T00:00:00Z,1,Cape Town,100,Monitor,Electronics,300,4,5,1140,Card,Cashier_16,3865,1140
100924,2026-02-05T00:00:00Z,4,Cape Town,177,Monitor,Electronics,300,2,0,600,Card,Cashier_35,1522,600
100925,2026-01-29T00:00:00Z,8,Cape Town,240,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_31,4423,5400
100926,2026-02-07T00:00:00Z,10,Durban,235,Mouse,Accessories,25,3,0,75,Card,Cashier_26,3332,75
100927,2026-01-22T00:00:00Z,8,Johannesburg,209,Keyboard,Accessories,45,2,5,85.5,Eft,Cashier_28,2593,85.5
100928,2026-01-10T00:00:00Z,9,Pretoria,182,Mouse,Accessories,25,5,10,112.5,Eft,Cashier_5,2164,112.5
100929,2026-01-27T00:00:00Z,9,Durban,200,Laptop,Electronics,1200,1,10,1080,Card,Cashier_16,2618,1080
100930,2026-02-06T00:00:00Z,7,Pretoria,218,Laptop,Electronics,1200,5,5,5700,Cash,Cashier_15,2421,5700
100931,2026-03-27T00:00:00Z,5,Cape Town,109,Laptop,Electronics,1200,3,0,3600,Eft,Cashier_26,1733,3600
100932,2026-02-08T00:00:00Z,9,Cape Town,198,Laptop,Electronics,1200,3,5,3420,Eft,Cashier_24,2354,3420
100933,2026-02-15T00:00:00Z,7,Durban,238,Keyboard,Accessories,45,4,0,180,Cash,Cashier_31,1112,180
100934,2026-03-22T00:00:00Z,5,Cape Town,155,Laptop,Electronics,1200,3,10,3240,Eft,Cashier_35,1016,3240
100935,2026-03-28T00:00:00Z,1,Pretoria,117,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_25,2449,2400
100936,2026-01-04T00:00:00Z,10,Cape Town,152,Monitor,Electronics,300,1,0,300,Card,Cashier_1,2945,300
100937,2026-03-09T00:00:00Z,4,Durban,166,Keyboard,Accessories,45,2,0,90,Eft,Cashier_19,4107,90
100938,2026-02-04T00:00:00Z,2,Johannesburg,188,Mouse,Accessories,25,2,5,47.5,Eft,Cashier_6,4762,47.5
100939,2026-03-24T00:00:00Z,4,Johannesburg,135,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_13,3706,2400
100940,2026-01-14T00:00:00Z,1,Pretoria,236,Laptop,Electronics,1200,4,0,4800,Card,Cashier_6,4617,4800
100941,2026-03-23T00:00:00Z,7,Durban,249,Monitor,Electronics,300,1,10,270,Eft,Cashier_24,3728,270
100942,2026-03-13T00:00:00Z,2,Durban,134,Keyboard,Accessories,45,4,5,171,Card,Cashier_13,3885,171
100943,2026-02-26T00:00:00Z,6,Cape Town,245,Monitor,Electronics,300,4,5,1140,Cash,Cashier_25,2119,1140
100944,2026-02-01T00:00:00Z,6,Pretoria,282,Monitor,Electronics,300,5,0,1500,Eft,Cashier_1,2953,1500
100945,2026-02-03T00:00:00Z,1,Pretoria,118,Keyboard,Accessories,45,2,0,90,Eft,Cashier_12,3115,90
100946,2026-01-31T00:00:00Z,7,Johannesburg,113,Laptop,Electronics,1200,5,0,6000,Card,Cashier_36,3627,6000
