TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City,Month,Revenue,Expense
300649,2026-01-04,Card,Income,Travel,Travel Sub,6807,Entity_377,Travel Transaction,Cash,Operations,Johannesburg,2026-01,6807,0
300650,2026-03-08,Business,Expense,Software,Software Sub,-9283,Entity_138,Software Transaction,Card,Admin,Johannesburg,2026-03,0,9283
300651,2026-02-15,Card,Income,Travel,Travel Sub,15333,Entity_262,Travel Transaction,Eft,Sales,Cape Town,2026-02,15333,0
300652,2026-01-07,Card,Income,Marketing,Marketing Sub,1135,Entity_643,Marketing Transaction,Card,Operations,Johannesburg,2026-01,1135,0
300653,2026-03-17,Card,Income,Utilities,Utilities Sub,10589,Entity_44,Utilities Transaction,Eft,Sales,Cape Town,2026-03,10589,0
300654,2026-01-29,Card,Income,Consulting,Consulting Sub,11600,Entity_403,Consulting Transaction,Eft,Operations,Cape Town,2026-01,11600,0
300655,2026-01-24,Card,Income,Consulting,Consulting Sub,12701,Entity_651,Consulting Transaction,Eft,Sales,Cape Town,2026-01,12701,0
300656,2026-02-06,Card,Income,Utilities,Utilities Sub,16851,Entity_929,Utilities Transaction,Eft,Admin,Pretoria,2026-02,16851,0
300657,2026-01-19,Card,Income,Rent,Rent Sub,11260,Entity_325,Rent Transaction,Cash,Sales,Cape Town,2026-01,11260,0
300658,2026-02-01,Card,Income,Travel,Travel Sub,14895,Entity_338,Travel Transaction,Eft,Sales,Durban,2026-02,14895,0
300659,2026-02-20,Card,Income,Consulting,Consulting Sub,6477,Entity_713,Consulting Transaction,Cash,Operations,Johannesburg,2026-02,6477,0
300660,2026-03-03,Card,Income,Marketing,Marketing Sub,13188,Entity_470,Marketing Transaction,Eft,Admin,Cape Town,2026-03,13188,0
300661,2026-02-17,Business,Income,Consulting,Consulting Sub,11262,Entity_577,Consulting Transaction,Cash,Operations,Pretoria,2026-02,11262,0
300662,2026-03-16,Card,Income,Software,Software Sub,1916,Entity_44,Software Transaction,Eft,Admin,Durban,2026-03,1916,0
300663,2026-01-11,Business,Income,Sales,Sales Sub,3720,Entity_350,Sales Transaction,Eft,Admin,Johannesburg,2026-01,3720,0
300664,2026-02-08,Card,Income,Travel,Travel Sub,2710,Entity_27,Travel Transaction,Cash,Admin,Cape Town,2026-02,2710,0
300665,2026-02-16,Card,Expense,Sales,Sales Sub,-928,Entity_97,Sales Transaction,Eft,Sales,Johannesburg,2026-02,0,928
300666,2026-03-21,Card,Income,Software,Software Sub,19633,Entity_903,Software Transaction,Eft,Sales,Durban,2026-03,19633,0
300667,2026-01-08,Card,Income,Sales,Sales Sub,1451,Entity_617,Sales Transaction,Card,Operations,Durban,2026-01,1451,0
300668,2026-02-20,Card,Income,Utilities,Utilities Sub,2519,Entity_888,Utilities Transaction,Cash,Sales,Pretoria,2026-02,2519,0
300669,2026-03-15,Business,Expense,Software,Software Sub,-7935,Entity_371,Software Transaction,Cash,Admin,Johannesburg,2026-03,0,7935
300670,2026-01-24,Business,Income,Marketing,Marketing Sub,8779,Entity_196,Marketing Transaction,Eft,Admin,Johannesburg,2026-01,8779,0
300671,2026-01-11,Business,Income,Marketing,Marketing Sub,15156,Entity_311,Marketing Transaction,Eft,Sales,Cape Town,2026-01,15156,0
300672,2026-02-13,Business,Expense,Marketing,Marketing Sub,-6396,Entity_578,Marketing Transaction,Cash,Admin,Cape Town,2026-02,0,6396
300673,2026-03-06,Business,Expense,Rent,Rent Sub,-11720,Entity_43,Rent Transaction,Eft,Admin,Cape Town,2026-03,0,11720
300674,2026-02-23,Business,Expense,Utilities,Utilities Sub,-12936,Entity_204,Utilities Transaction,Eft,Operations,Cape Town,2026-02,0,12936
300675,2026-03-12,Business,Income,Sales,Sales Sub,9659,Entity_400,Sales Transaction,Cash,Operations,Durban,2026-03,9659,0
300676,2026-01-17,Business,Expense,Utilities,Utilities Sub,-4619,Entity_883,Utilities Transaction,Cash,Admin,Pretoria,2026-01,0,4619
300677,2026-01-08,Card,Income,Utilities,Utilities Sub,18179,Entity_370,Utilities Transaction,Card,Operations,Johannesburg,2026-01,18179,0
300678,2026-01-12,Business,Income,Consulting,Consulting Sub,18350,Entity_127,Consulting Transaction,Eft,Admin,Pretoria,2026-01,18350,0
300679,2026-03-03,Card,Expense,Consulting,Consulting Sub,-5474,Entity_224,Consulting Transaction,Eft,Sales,Cape Town,2026-03,0,5474
300680,2026-03-06,Card,Income,Marketing,Marketing Sub,217,Entity_443,Marketing Transaction,Cash,Sales,Johannesburg,2026-03,217,0
300681,2026-01-21,Business,Expense,Consulting,Consulting Sub,-4129,Entity_403,Consulting Transaction,Card,Operations,Durban,2026-01,0,4129
300682,2026-01-23,Business,Income,Rent,Rent Sub,7469,Entity_371,Rent Transaction,Eft,Operations,Pretoria,2026-01,7469,0
300683,2026-02-28,Business,Expense,Marketing,Marketing Sub,-12683,Entity_924,Marketing Transaction,Eft,Operations,Durban,2026-02,0,12683
300684,2026-03-16,Card,Income,Consulting,Consulting Sub,16455,Entity_508,Consulting Transaction,Card,Sales,Johannesburg,2026-03,16455,0
300685,2026-01-10,Business,Income,Utilities,Utilities Sub,6965,Entity_775,Utilities Transaction,Cash,Admin,Cape Town,2026-01,6965,0
300686,2026-01-11,Card,Income,Rent,Rent Sub,5931,Entity_65,Rent Transaction,Eft,Sales,Pretoria,2026-01,5931,0
300687,2026-01-19,Business,Income,Utilities,Utilities Sub,10103,Entity_928,Utilities Transaction,Cash,Admin,Pretoria,2026-01,10103,0
300688,2026-02-02,Business,Income,Sales,Sales Sub,9515,Entity_439,Sales Transaction,Eft,Sales,Durban,2026-02,9515,0
300689,2026-01-04,Business,Expense,Consulting,Consulting Sub,-18045,Entity_495,Consulting Transaction,Cash,Operations,Cape Town,2026-01,0,18045
300690,2026-03-03,Business,Income,Consulting,Consulting Sub,5924,Entity_863,Consulting Transaction,Eft,Admin,Durban,2026-03,5924,0
300691,2026-03-11,Business,Expense,Travel,Travel Sub,-10437,Entity_325,Travel Transaction,Card,Sales,Johannesburg,2026-03,0,10437
300692,2026-02-02,Business,Income,Sales,Sales Sub,617,Entity_242,Sales Transaction,Card,Sales,Cape Town,2026-02,617,0
300693,2026-03-21,Business,Income,Travel,Travel Sub,13647,Entity_926,Travel Transaction,Eft,Admin,Cape Town,2026-03,13647,0
300694,2026-02-02,Business,Income,Marketing,Marketing Sub,14888,Entity_212,Marketing Transaction,Card,Sales,Durban,2026-02,14888,0
300695,2026-01-22,Card,Expense,Utilities,Utilities Sub,-8721,Entity_861,Utilities Transaction,Eft,Sales,Durban,2026-01,0,8721
300696,2026-03-27,Business,Income,Travel,Travel Sub,16898,Entity_882,Travel Transaction,Card,Operations,Durban,2026-03,16898,0
300697,2026-02-15,Card,Expense,Sales,Sales Sub,-19211,Entity_531,Sales Transaction,Eft,Operations,Johannesburg,2026-02,0,19211
300698,2026-01-22,Card,Income,Marketing,Marketing Sub,2866,Entity_696,Marketing Transaction,Eft,Admin,Pretoria,2026-01,2866,0
300699,2026-02-28,Business,Expense,Rent,Rent Sub,-3377,Entity_337,Rent Transaction,Cash,Sales,Johannesburg,2026-02,0,3377
300700,2026-03-11,Business,Expense,Software,Software Sub,-12715,Entity_236,Software Transaction,Card,Sales,Cape Town,2026-03,0,12715
300701,2026-02-01,Card,Expense,Consulting,Consulting Sub,-5757,Entity_509,Consulting Transaction,Eft,Operations,Durban,2026-02,0,5757
300702,2026-02-05,Card,Income,Sales,Sales Sub,11737,Entity_690,Sales Transaction,Card,Sales,Johannesburg,2026-02,11737,0
300703,2026-03-07,Card,Expense,Marketing,Marketing Sub,-15655,Entity_617,Marketing Transaction,Eft,Operations,Pretoria,2026-03,0,15655
300704,2026-03-08,Card,Income,Rent,Rent Sub,5390,Entity_526,Rent Transaction,Cash,Sales,Cape Town,2026-03,5390,0
300705,2026-01-31,Card,Income,Rent,Rent Sub,17042,Entity_66,Rent Transaction,Card,Operations,Cape Town,2026-01,17042,0
300706,2026-02-13,Business,Income,Travel,Travel Sub,2579,Entity_29,Travel Transaction,Eft,Operations,Cape Town,2026-02,2579,0
300707,2026-01-28,Business,Expense,Sales,Sales Sub,-13941,Entity_281,Sales Transaction,Cash,Sales,Pretoria,2026-01,0,13941
300708,2026-02-18,Business,Income,Consulting,Consulting Sub,6962,Entity_51,Consulting Transaction,Eft,Operations,Johannesburg,2026-02,6962,0
300709,2026-01-29,Business,Expense,Utilities,Utilities Sub,-11808,Entity_375,Utilities Transaction,Eft,Admin,Cape Town,2026-01,0,11808
300710,2026-01-28,Business,Expense,Consulting,Consulting Sub,-5486,Entity_194,Consulting Transaction,Eft,Admin,Cape Town,2026-01,0,5486
300711,2026-02-16,Business,Income,Utilities,Utilities Sub,10631,Entity_53,Utilities Transaction,Card,Sales,Pretoria,2026-02,10631,0
300712,2026-01-04,Card,Income,Utilities,Utilities Sub,16289,Entity_556,Utilities Transaction,Cash,Admin,Cape Town,2026-01,16289,0
300713,2026-01-21,Business,Expense,Marketing,Marketing Sub,-3442,Entity_113,Marketing Transaction,Cash,Admin,Cape Town,2026-01,0,3442
300714,2026-01-15,Card,Expense,Software,Software Sub,-14115,Entity_69,Software Transaction,Eft,Operations,Johannesburg,2026-01,0,14115
300715,2026-01-08,Business,Income,Software,Software Sub,16998,Entity_924,Software Transaction,Cash,Admin,Cape Town,2026-01,16998,0
300716,2026-01-04,Card,Income,Rent,Rent Sub,13551,Entity_521,Rent Transaction,Eft,Operations,Cape Town,2026-01,13551,0
300717,2026-02-02,Card,Expense,Travel,Travel Sub,-18188,Entity_51,Travel Transaction,Cash,Operations,Durban,2026-02,0,18188
300718,2026-03-28,Card,Expense,Sales,Sales Sub,-12827,Entity_138,Sales Transaction,Cash,Admin,Cape Town,2026-03,0,12827
300719,2026-02-24,Card,Income,Sales,Sales Sub,16336,Entity_413,Sales Transaction,Card,Sales,Durban,2026-02,16336,0
300720,2026-03-02,Business,Expense,Software,Software Sub,-1347,Entity_86,Software Transaction,Card,Admin,Pretoria,2026-03,0,1347
300721,2026-03-11,Card,Expense,Marketing,Marketing Sub,-3245,Entity_186,Marketing Transaction,Eft,Admin,Pretoria,2026-03,0,3245
300722,2026-03-11,Card,Income,Rent,Rent Sub,10332,Entity_783,Rent Transaction,Eft,Admin,Cape Town,2026-03,10332,0
300723,2026-01-22,Card,Expense,Software,Software Sub,-14314,Entity_759,Software Transaction,Cash,Admin,Pretoria,2026-01,0,14314
300724,2026-01-20,Business,Income,Consulting,Consulting Sub,12757,Entity_901,Consulting Transaction,Card,Admin,Pretoria,2026-01,12757,0
300725,2026-01-25,Business,Expense,Utilities,Utilities Sub,-15986,Entity_152,Utilities Transaction,Card,Sales,Cape Town,2026-01,0,15986
300726,2026-03-08,Card,Expense,Utilities,Utilities Sub,-9641,Entity_92,Utilities Transaction,Card,Admin,Cape Town,2026-03,0,9641
300727,2026-03-31,Business,Income,Sales,Sales Sub,8304,Entity_98,Sales Transaction,Eft,Operations,Pretoria,2026-03,8304,0
300728,2026-03-06,Card,Income,Utilities,Utilities Sub,14616,Entity_239,Utilities Transaction,Card,Sales,Pretoria,2026-03,14616,0
300729,2026-01-19,Card,Income,Travel,Travel Sub,16522,Entity_191,Travel Transaction,Card,Admin,Cape Town,2026-01,16522,0
300730,2026-03-19,Business,Income,Sales,Sales Sub,13265,Entity_651,Sales Transaction,Card,Sales,Cape Town,2026-03,13265,0
300731,2026-03-18,Business,Expense,Software,Software Sub,-646,Entity_438,Software Transaction,Eft,Operations,Johannesburg,2026-03,0,646
300732,2026-03-29,Business,Expense,Utilities,Utilities Sub,-6767,Entity_438,Utilities Transaction,Card,Admin,Johannesburg,2026-03,0,6767
300733,2026-01-17,Card,Expense,Consulting,Consulting Sub,-7073,Entity_555,Consulting Transaction,Cash,Admin,Johannesburg,2026-01,0,7073
300734,2026-01-12,Business,Expense,Software,Software Sub,-2712,Entity_627,Software Transaction,Eft,Operations,Johannesburg,2026-01,0,2712
300735,2026-01-23,Card,Expense,Consulting,Consulting Sub,-11042,Entity_168,Consulting Transaction,Eft,Sales,Cape Town,2026-01,0,11042
300736,2026-01-09,Card,Income,Software,Software Sub,2220,Entity_842,Software Transaction,Card,Operations,Durban,2026-01,2220,0
300737,2026-02-27,Card,Income,Travel,Travel Sub,3808,Entity_699,Travel Transaction,Eft,Sales,Cape Town,2026-02,3808,0
300738,2026-02-06,Business,Income,Marketing,Marketing Sub,11764,Entity_204,Marketing Transaction,Cash,Sales,Cape Town,2026-02,11764,0
300739,2026-02-18,Card,Expense,Marketing,Marketing Sub,-12638,Entity_547,Marketing Transaction,Card,Sales,Pretoria,2026-02,0,12638
300740,2026-01-16,Business,Income,Rent,Rent Sub,10225,Entity_441,Rent Transaction,Eft,Sales,Pretoria,2026-01,10225,0
300741,2026-01-10,Business,Income,Consulting,Consulting Sub,12424,Entity_990,Consulting Transaction,Card,Admin,Cape Town,2026-01,12424,0
300742,2026-01-09,Business,Expense,Travel,Travel Sub,-10953,Entity_21,Travel Transaction,Card,Operations,Pretoria,2026-01,0,10953
300743,2026-03-19,Card,Expense,Rent,Rent Sub,-8668,Entity_521,Rent Transaction,Eft,Operations,Johannesburg,2026-03,0,8668
300744,2026-01-13,Card,Income,Utilities,Utilities Sub,18655,Entity_975,Utilities Transaction,Eft,Sales,Johannesburg,2026-01,18655,0
300745,2026-03-14,Business,Expense,Software,Software Sub,-15732,Entity_545,Software Transaction,Cash,Sales,Cape Town,2026-03,0,15732
300746,2026-03-22,Business,Income,Rent,Rent Sub,9833,Entity_10,Rent Transaction,Eft,Operations,Pretoria,2026-03,9833,0
300747,2026-03-16,Card,Income,Travel,Travel Sub,15400,Entity_781,Travel Transaction,Eft,Admin,Cape Town,2026-03,15400,0
300748,2026-03-19,Card,Expense,Travel,Travel Sub,-12520,Entity_877,Travel Transaction,Eft,Sales,Pretoria,2026-03,0,12520
300749,2026-02-15,Card,Income,Utilities,Utilities Sub,8943,Entity_158,Utilities Transaction,Card,Admin,Johannesburg,2026-02,8943,0
300750,2026-01-12,Card,Expense,Consulting,Consulting Sub,-17429,Entity_589,Consulting Transaction,Eft,Sales,Cape Town,2026-01,0,17429
300751,2026-03-17,Business,Expense,Consulting,Consulting Sub,-4821,Entity_542,Consulting Transaction,Card,Sales,Pretoria,2026-03,0,4821
300752,2026-03-25,Card,Expense,Travel,Travel Sub,-6925,Entity_58,Travel Transaction,Eft,Sales,Cape Town,2026-03,0,6925
300753,2026-03-02,Card,Expense,Rent,Rent Sub,-3190,Entity_554,Rent Transaction,Eft,Operations,Durban,2026-03,0,3190
300754,2026-02-16,Business,Expense,Travel,Travel Sub,-9815,Entity_138,Travel Transaction,Cash,Admin,Johannesburg,2026-02,0,9815
300755,2026-03-19,Card,Income,Sales,Sales Sub,1279,Entity_914,Sales Transaction,Card,Operations,Durban,2026-03,1279,0
300756,2026-01-27,Business,Expense,Marketing,Marketing Sub,-15721,Entity_477,Marketing Transaction,Eft,Operations,Johannesburg,2026-01,0,15721
300757,2026-01-05,Business,Expense,Utilities,Utilities Sub,-9013,Entity_172,Utilities Transaction,Eft,Sales,Durban,2026-01,0,9013
300758,2026-01-02,Business,Income,Sales,Sales Sub,7401,Entity_387,Sales Transaction,Cash,Sales,Pretoria,2026-01,7401,0
300759,2026-01-05,Business,Expense,Utilities,Utilities Sub,-13914,Entity_240,Utilities Transaction,Eft,Sales,Cape Town,2026-01,0,13914
300760,2026-02-04,Card,Income,Marketing,Marketing Sub,12543,Entity_425,Marketing Transaction,Card,Admin,Cape Town,2026-02,12543,0
300761,2026-02-17,Card,Income,Rent,Rent Sub,3935,Entity_814,Rent Transaction,Eft,Operations,Pretoria,2026-02,3935,0
300762,2026-02-07,Business,Income,Consulting,Consulting Sub,4976,Entity_468,Consulting Transaction,Card,Sales,Johannesburg,2026-02,4976,0
300763,2026-02-08,Business,Expense,Sales,Sales Sub,-19240,Entity_583,Sales Transaction,Eft,Admin,Cape Town,2026-02,0,19240
300764,2026-02-20,Card,Expense,Travel,Travel Sub,-676,Entity_397,Travel Transaction,Card,Sales,Johannesburg,2026-02,0,676
300765,2026-01-30,Business,Expense,Sales,Sales Sub,-11931,Entity_105,Sales Transaction,Cash,Admin,Durban,2026-01,0,11931
300766,2026-01-07,Card,Income,Consulting,Consulting Sub,8951,Entity_495,Consulting Transaction,Eft,Admin,Pretoria,2026-01,8951,0
300767,2026-03-10,Business,Expense,Software,Software Sub,-7685,Entity_391,Software Transaction,Eft,Sales,Durban,2026-03,0,7685
300768,2026-02-18,Business,Expense,Software,Software Sub,-12217,Entity_60,Software Transaction,Eft,Operations,Cape Town,2026-02,0,12217
300769,2026-01-22,Card,Expense,Marketing,Marketing Sub,-4891,Entity_90,Marketing Transaction,Eft,Sales,Cape Town,2026-01,0,4891
300770,2026-03-21,Card,Income,Sales,Sales Sub,12467,Entity_814,Sales Transaction,Eft,Admin,Pretoria,2026-03,12467,0
300771,2026-02-08,Business,Expense,Consulting,Consulting Sub,-17856,Entity_121,Consulting Transaction,Card,Sales,Pretoria,2026-02,0,17856
300772,2026-02-01,Card,Income,Rent,Rent Sub,6349,Entity_126,Rent Transaction,Card,Operations,Cape Town,2026-02,6349,0
300773,2026-02-23,Business,Expense,Travel,Travel Sub,-12033,Entity_329,Travel Transaction,Eft,Operations,Durban,2026-02,0,12033
300774,2026-01-30,Card,Income,Consulting,Consulting Sub,9872,Entity_423,Consulting Transaction,Eft,Sales,Johannesburg,2026-01,9872,0
300775,2026-03-31,Business,Income,Software,Software Sub,12491,Entity_926,Software Transaction,Cash,Admin,Cape Town,2026-03,12491,0
300776,2026-02-16,Card,Expense,Consulting,Consulting Sub,-5067,Entity_754,Consulting Transaction,Cash,Operations,Johannesburg,2026-02,0,5067
300777,2026-02-20,Card,Income,Marketing,Marketing Sub,9056,Entity_676,Marketing Transaction,Cash,Operations,Durban,2026-02,9056,0
300778,2026-02-20,Card,Expense,Rent,Rent Sub,-10976,Entity_505,Rent Transaction,Card,Admin,Durban,2026-02,0,10976
300779,2026-01-08,Business,Expense,Utilities,Utilities Sub,-8030,Entity_76,Utilities Transaction,Eft,Operations,Johannesburg,2026-01,0,8030
300780,2026-03-28,Business,Income,Travel,Travel Sub,14724,Entity_230,Travel Transaction,Card,Operations,Johannesburg,2026-03,14724,0
300781,2026-01-27,Card,Expense,Software,Software Sub,-16042,Entity_826,Software Transaction,Eft,Operations,Durban,2026-01,0,16042
300782,2026-02-28,Card,Expense,Consulting,Consulting Sub,-6753,Entity_183,Consulting Transaction,Eft,Admin,Pretoria,2026-02,0,6753
300783,2026-03-12,Business,Expense,Marketing,Marketing Sub,-9364,Entity_996,Marketing Transaction,Eft,Admin,Cape Town,2026-03,0,9364
300784,2026-01-25,Business,Income,Travel,Travel Sub,11566,Entity_313,Travel Transaction,Card,Sales,Pretoria,2026-01,11566,0
300785,2026-03-11,Business,Expense,Consulting,Consulting Sub,-9092,Entity_823,Consulting Transaction,Eft,Sales,Durban,2026-03,0,9092
300786,2026-03-07,Card,Expense,Consulting,Consulting Sub,-2864,Entity_564,Consulting Transaction,Cash,Operations,Cape Town,2026-03,0,2864
300787,2026-03-05,Card,Expense,Software,Software Sub,-6457,Entity_948,Software Transaction,Card,Operations,Durban,2026-03,0,6457
300788,2026-01-31,Card,Expense,Utilities,Utilities Sub,-3361,Entity_582,Utilities Transaction,Cash,Operations,Durban,2026-01,0,3361
300789,2026-02-20,Business,Expense,Software,Software Sub,-3672,Entity_726,Software Transaction,Eft,Admin,Pretoria,2026-02,0,3672
300790,2026-02-26,Card,Income,Travel,Travel Sub,7819,Entity_433,Travel Transaction,Eft,Sales,Durban,2026-02,7819,0
300791,2026-01-01,Card,Income,Utilities,Utilities Sub,16669,Entity_487,Utilities Transaction,Eft,Admin,Cape Town,2026-01,16669,0
300792,2026-03-13,Card,Expense,Utilities,Utilities Sub,-5867,Entity_12,Utilities Transaction,Eft,Operations,Pretoria,2026-03,0,5867
300793,2026-02-28,Card,Expense,Rent,Rent Sub,-17576,Entity_121,Rent Transaction,Card,Sales,Johannesburg,2026-02,0,17576
300794,2026-03-25,Business,Income,Marketing,Marketing Sub,4901,Entity_918,Marketing Transaction,Eft,Operations,Pretoria,2026-03,4901,0
300795,2026-02-24,Card,Expense,Marketing,Marketing Sub,-5104,Entity_759,Marketing Transaction,Card,Operations,Cape Town,2026-02,0,5104
300796,2026-03-04,Business,Income,Software,Software Sub,16712,Entity_996,Software Transaction,Cash,Sales,Durban,2026-03,16712,0
300797,2026-02-01,Business,Expense,Utilities,Utilities Sub,-15954,Entity_445,Utilities Transaction,Card,Admin,Durban,2026-02,0,15954
300798,2026-02-25,Business,Expense,Marketing,Marketing Sub,-5357,Entity_609,Marketing Transaction,Eft,Admin,Johannesburg,2026-02,0,5357
300799,2026-02-17,Card,Income,Utilities,Utilities Sub,19974,Entity_240,Utilities Transaction,Eft,Operations,Durban,2026-02,19974,0
